rr,or_minutes,offset_ticks,direction,bias,max_or_points,trades,net,pf,win,maxdd
3.0,15,0,long,vwap_slope,90,95,3376.7000000000007,1.5678218054873578,48.421052631578945,-784.9200000000001
3.0,15,0,long,vwap_slope,130,168,6146.6799999999985,1.4851112728145177,50.0,-1448.1799999999985
3.0,15,0,long,vwap_slope,180,204,6839.539999999999,1.3987958354518348,50.0,-1591.9199999999983
3.0,15,0,long,vwap_slope,250,217,6614.92,1.3362664869156942,49.76958525345622,-1697.659999999998
3.0,15,0,short,none,0,389,4844.139999999998,1.110549100958719,39.588688946015424,-5426.159999999993
3.0,15,0,short,none,90,168,803.6799999999985,1.0603831196542666,36.30952380952381,-2359.4400000000005
3.0,15,0,short,none,130,288,7519.379999999998,1.2910567003525484,39.58333333333333,-3873.499999999989
3.0,15,0,short,none,180,352,5677.019999999997,1.1521608262167062,38.63636363636363,-4459.219999999994
3.0,15,0,short,none,250,385,4853.099999999997,1.1117964089512686,39.22077922077922,-5426.159999999993
3.0,15,0,short,vwap,0,221,7488.96,1.3172712745315682,44.79638009049774,-3548.6799999999876
3.0,15,0,short,vwap,90,91,623.159999999999,1.0854411635661636,38.46153846153847,-1894.7000000000003
3.0,15,0,short,vwap,130,157,6185.819999999999,1.4545850045783164,43.94904458598726,-3173.999999999989
3.0,15,0,short,vwap,180,195,6170.199999999998,1.311950817517214,43.58974358974359,-3122.939999999988
3.0,15,0,short,vwap,250,219,7866.439999999999,1.3391358856055953,44.74885844748858,-3548.6799999999876
3.0,15,0,short,vwap_slope,0,220,12341.2,1.5411193152919311,45.45454545454545,-3525.179999999993
3.0,15,0,short,vwap_slope,90,91,-894.8400000000006,0.8834033038597149,35.16483516483517,-2100.88
3.0,15,0,short,vwap_slope,130,157,9627.82,1.7307155195706088,44.5859872611465,-3057.4999999999945
3.0,15,0,short,vwap_slope,180,193,11386.179999999998,1.611562462066646,44.559585492227974,-3490.219999999994
3.0,15,0,short,vwap_slope,250,218,12718.68,1.567847393926081,45.412844036697244,-3556.4399999999932
3.0,15,1,both,none,0,523,10835.479999999996,1.1883274482526558,43.977055449330784,-5716.959999999983
3.0,15,1,both,none,90,224,4060.74,1.2426141632173133,41.517857142857146,-1714.3999999999924
3.0,15,1,both,none,130,388,10551.379999999997,1.311116339934034,44.072164948453604,-2392.7199999999884
3.0,15,1,both,none,180,470,6482.199999999996,1.1338749297291897,42.97872340425532,-3112.559999999985
3.0,15,1,both,none,250,514,7743.639999999997,1.1384941990338582,43.57976653696498,-5076.219999999983
3.0,15,1,both,vwap,0,470,12361.699999999995,1.2526600256467804,46.170212765957444,-5028.079999999985
3.0,15,1,both,vwap,90,202,4034.519999999998,1.2774322737162331,43.56435643564357,-1419.679999999982
3.0,15,1,both,vwap,130,346,10999.96,1.378400543247555,45.664739884393065,-2521.53999999999
3.0,15,1,both,vwap,180,421,8965.959999999997,1.2191580051692772,45.13064133016627,-2817.8399999999965
3.0,15,1,both,vwap,250,462,11117.619999999995,1.2350249450363606,45.887445887445885,-4387.339999999986
3.0,15,1,both,vwap_slope,0,443,20352.68,1.4635676938368878,47.855530474040634,-3603.980000000043
3.0,15,1,both,vwap_slope,90,186,2334.8599999999983,1.1701059018266173,41.935483870967744,-2096.179999999994
3.0,15,1,both,vwap_slope,130,325,15601.999999999998,1.5998798856068046,47.38461538461539,-3538.999999999989
3.0,15,1,both,vwap_slope,180,397,18022.719999999998,1.501116080117536,47.3551637279597,-3488.939999999988
3.0,15,1,both,vwap_slope,250,435,19108.6,1.451929912856988,47.58620689655172,-3603.980000000043
3.0,15,1,long,none,0,398,10005.48,1.265651583796907,47.73869346733669,-2313.519999999995
3.0,15,1,long,none,90,180,3721.7999999999984,1.318428068350211,46.666666666666664,-1126.5800000000002
3.0,15,1,long,none,130,300,4628.499999999997,1.1909770216909625,46.666666666666664,-1853.0799999999908
3.0,15,1,long,none,180,363,5620.8799999999965,1.1740489651281534,46.83195592286501,-2417.3200000000006
3.0,15,1,long,none,250,391,6535.159999999999,1.1792864601022632,47.31457800511509,-2334.0600000000004
3.0,15,1,long,vwap,0,249,4941.239999999998,1.1960153028112803,47.389558232931726,-2244.6199999999917
3.0,15,1,long,vwap,90,111,3430.8600000000006,1.4768779137164636,47.74774774774775,-721.159999999998
3.0,15,1,long,vwap,130,189,4848.1399999999985,1.3152544136294178,47.08994708994709,-2661.9599999999937
3.0,15,1,long,vwap,180,226,2851.259999999998,1.1355964606416158,46.46017699115044,-3279.399999999993
3.0,15,1,long,vwap,250,243,3318.6799999999976,1.1383044959338142,46.913580246913575,-2146.319999999996
3.0,15,1,long,vwap_slope,0,223,8133.9800000000005,1.3875789549923188,50.224215246636774,-2226.859999999997
3.0,15,1,long,vwap_slope,90,95,3338.2000000000007,1.5569458903926752,48.421052631578945,-792.4200000000001
3.0,15,1,long,vwap_slope,130,168,6070.1799999999985,1.4760679055044992,50.0,-1455.1799999999985
3.0,15,1,long,vwap_slope,180,204,6745.039999999999,1.391096617976537,50.0,-1598.9199999999983
3.0,15,1,long,vwap_slope,250,217,6511.42,1.3292976616367422,49.76958525345622,-1705.159999999998
3.0,15,1,short,none,0,389,4657.139999999998,1.1057626056288452,39.588688946015424,-5454.659999999993
3.0,15,1,short,none,90,168,692.1799999999985,1.0516102382401011,36.30952380952381,-2381.4400000000005
3.0,15,1,short,none,130,288,7385.879999999998,1.2841241057023474,39.58333333333333,-3941.419999999982
3.0,15,1,short,none,180,352,5511.519999999997,1.14694118694669,38.63636363636363,-4492.719999999994
3.0,15,1,short,none,250,385,4668.099999999997,1.107005991565321,39.22077922077922,-5454.659999999993
3.0,15,1,short,vwap,0,221,7420.46,1.3128648634062716,44.79638009049774,-3587.6799999999876
3.0,15,1,short,vwap,90,91,603.6599999999992,1.0821536376181624,38.46153846153847,-1916.2000000000003
3.0,15,1,short,vwap,130,157,6151.819999999999,1.4493292002407392,43.94904458598726,-3207.999999999989
3.0,15,1,short,vwap,180,195,6114.699999999998,1.3075278875846175,43.58974358974359,-3160.939999999988
3.0,15,1,short,vwap,250,219,7798.939999999999,1.334595817670262,44.74885844748858,-3587.6799999999876
3.0,15,1,short,vwap_slope,0,220,12218.7,1.5331532695110357,45.45454545454545,-3549.679999999993
3.0,15,1,short,vwap_slope,90,91,-1003.3400000000006,0.8702380706038157,35.16483516483517,-2197.88
3.0,15,1,short,vwap_slope,130,157,9531.82,1.7189550667225824,44.5859872611465,-3079.9999999999945
3.0,15,1,short,vwap_slope,180,193,11277.679999999998,1.602482653691392,44.559585492227974,-3515.219999999994
3.0,15,1,short,vwap_slope,250,218,12597.18,1.5596617464644562,45.412844036697244,-3580.4399999999932
3.0,15,2,both,none,0,523,10279.979999999996,1.1778148860408468,43.977055449330784,-5767.959999999983
3.0,15,2,both,none,90,224,3982.24,1.2361393600783679,41.517857142857146,-1741.8999999999924
3.0,15,2,both,none,130,388,10074.379999999997,1.2952451902111475,44.072164948453604,-2431.2199999999884
3.0,15,2,both,none,180,470,5952.199999999996,1.1222837363986515,42.97872340425532,-3155.559999999985
3.0,15,2,both,none,250,514,7186.639999999997,1.1279032392980013,43.57976653696498,-5126.219999999983
3.0,15,2,both,vwap,0,470,12152.199999999995,1.2471782037648904,46.170212765957444,-5075.079999999985
3.0,15,2,both,vwap,90,202,3957.519999999998,1.2700943738756079,43.56435643564357,-1472.179999999982
3.0,15,2,both,vwap,130,346,10864.96,1.371475499963758,45.664739884393065,-2554.03999999999
3.0,15,2,both,vwap,180,421,8781.959999999997,1.2135200479267403,45.13064133016627,-2831.8399999999965
3.0,15,2,both,vwap,250,462,10909.619999999995,1.229487788973264,45.887445887445885,-4433.339999999986
3.0,15,2,both,vwap_slope,0,443,20192.68,1.4576821464642344,47.855530474040634,-3625.980000000043
3.0,15,2,both,vwap_slope,90,186,2254.3599999999983,1.1630001113487516,41.935483870967744,-2123.179999999994
3.0,15,2,both,vwap_slope,130,325,15495.999999999998,1.592116173376629,47.38461538461539,-3579.999999999989
3.0,15,2,both,vwap_slope,180,397,17886.219999999998,1.4946183333397858,47.3551637279597,-3533.939999999988
3.0,15,2,both,vwap_slope,250,435,18950.1,1.4459401073827525,47.58620689655172,-3625.980000000043
3.0,15,2,long,none,0,398,9460.48,1.2499042434546108,47.73869346733669,-2331.519999999995
3.0,15,2,long,none,90,180,3630.7999999999984,1.3082424374142543,46.666666666666664,-1141.5800000000002
3.0,15,2,long,none,130,300,4135.999999999997,1.169599252057457,46.666666666666664,-1882.0799999999908
3.0,15,2,long,none,180,363,5091.8799999999965,1.1567971246203153,46.83195592286501,-2446.3200000000006
3.0,15,2,long,none,250,391,5987.659999999999,1.1634122458069331,47.31457800511509,-2363.5600000000004
3.0,15,2,long,vwap,0,249,4800.239999999998,1.1894898399048806,47.389558232931726,-2271.6199999999917
3.0,15,2,long,vwap,90,111,3373.3600000000006,1.4652961687853108,47.74774774774775,-729.159999999998
3.0,15,2,long,vwap,130,189,4747.1399999999985,1.3067916114647626,47.08994708994709,-2683.4599999999937
3.0,15,2,long,vwap,180,226,2722.759999999998,1.1287841665231928,46.46017699115044,-3305.3999999999933
3.0,15,2,long,vwap,250,243,3178.1799999999976,1.1317792172144165,46.913580246913575,-2161.819999999996
3.0,15,2,long,vwap_slope,0,223,8029.9800000000005,1.3807366680195572,50.224215246636774,-2237.859999999997
3.0,15,2,long,vwap_slope,90,95,3299.7000000000007,1.5462392149332205,48.421052631578945,-799.9200000000001
3.0,15,2,long,vwap_slope,130,168,5993.6799999999985,1.4671373101617529,50.0,-1462.1799999999985
3.0,15,2,long,vwap_slope,180,204,6650.539999999999,1.38348263916118,50.0,-1605.9199999999983
3.0,15,2,long,vwap_slope,250,217,6407.92,1.3224003630571255,49.76958525345622,-1712.659999999998
3.0,15,2,short,none,0,389,4566.139999999998,1.1032610121349455,39.588688946015424,-5483.159999999993
3.0,15,2,short,none,90,168,676.6799999999985,1.0501832517809757,36.30952380952381,-2403.4400000000005
3.0,15,2,short,none,130,288,7348.379999999998,1.2812641380741068,39.58333333333333,-3990.419999999982
3.0,15,2,short,none,180,352,5442.019999999997,1.144435562123519,38.63636363636363,-4526.219999999994
3.0,15,2,short,none,250,385,4579.099999999997,1.1045226098536258,39.22077922077922,-5483.159999999993
3.0,15,2,short,vwap,0,221,7351.96,1.3085004246519703,44.79638009049774,-3626.6799999999876
3.0,15,2,short,vwap,90,91,584.1599999999992,1.0789145200771637,38.46153846153847,-1937.7000000000003
3.0,15,2,short,vwap,130,157,6117.819999999999,1.4441371159422176,43.94904458598726,-3241.999999999989
3.0,15,2,short,vwap,180,195,6059.199999999998,1.303150985120625,43.58974358974359,-3198.939999999988
3.0,15,2,short,vwap,250,219,7731.439999999999,1.3300995579283006,44.74885844748858,-3626.6799999999876
3.0,15,2,short,vwap_slope,0,220,12162.7,1.5281517056902667,45.45454545454545,-3574.179999999993
3.0,15,2,short,vwap_slope,90,91,-1045.3400000000006,0.8658041557654634,35.16483516483517,-2228.38
3.0,15,2,short,vwap_slope,130,157,9502.32,1.7123242487938415,44.5859872611465,-3102.4999999999945
3.0,15,2,short,vwap_slope,180,193,11235.679999999998,1.5970334520420117,44.559585492227974,-3540.219999999994
3.0,15,2,short,vwap_slope,250,218,12542.18,1.5544960754337271,45.412844036697244,-3604.4399999999932
3.0,15,4,both,none,0,523,9289.979999999996,1.1591620485587495,43.78585086042065,-5869.959999999983
3.0,15,4,both,none,90,224,3291.24,1.1922796948519998,41.517857142857146,-1796.8999999999924
3.0,15,4,both,none,130,388,9241.379999999997,1.2675766388359029,43.81443298969072,-2508.2199999999884
3.0,15,4,both,none,180,470,5013.199999999996,1.1019221510916806,42.765957446808514,-3241.559999999985
3.0,15,4,both,none,250,514,6193.639999999997,1.1091614594293735,43.3852140077821,-5226.219999999983
3.0,15,4,both,vwap,0,470,11223.699999999995,1.2262183242546634,45.95744680851064,-5169.079999999985
3.0,15,4,both,vwap,90,202,3294.019999999998,1.2218514991385965,43.56435643564357,-1577.179999999982
3.0,15,4,both,vwap,130,346,10085.46,1.3409454627079804,45.3757225433526,-2619.03999999999
3.0,15,4,both,vwap,180,421,7904.459999999997,1.1902755223726824,44.89311163895487,-2859.8399999999965
3.0,15,4,both,vwap,250,462,9984.119999999995,1.2080686484911662,45.67099567099567,-4525.339999999986
3.0,15,4,both,vwap_slope,0,443,19911.68,1.4473461200772495,47.629796839729124,-3669.980000000043
3.0,15,4,both,vwap_slope,90,186,2132.3599999999983,1.1523068593656478,41.935483870967744,-2162.679999999994
3.0,15,4,both,vwap_slope,130,325,15322.999999999998,1.5791929022693718,47.07692307692308,-3647.499999999989
3.0,15,4,both,vwap_slope,180,397,17652.219999999998,1.4834118835904362,47.103274559193956,-3609.439999999988
3.0,15,4,both,vwap_slope,250,435,18672.1,1.4354403446191502,47.356321839080465,-3669.980000000043
3.0,15,4,long,none,0,398,9025.48,1.2360117212485022,47.48743718592965,-2367.519999999995
3.0,15,4,long,none,90,180,3448.7999999999984,1.2883361313063078,46.666666666666664,-1171.5800000000002
3.0,15,4,long,none,130,300,3805.9999999999973,1.1541568479096478,46.33333333333333,-1940.0799999999908
3.0,15,4,long,none,180,363,4688.8799999999965,1.1428075420393036,46.5564738292011,-2504.3200000000006
3.0,15,4,long,none,250,391,5547.659999999998,1.149844905879315,47.05882352941176,-2422.5600000000004
3.0,15,4,long,vwap,0,249,4518.239999999998,1.1766270482254575,46.98795180722892,-2325.6199999999917
3.0,15,4,long,vwap,90,111,3258.3600000000006,1.4426566244436838,47.74774774774775,-745.159999999998
3.0,15,4,long,vwap,130,189,4545.1399999999985,1.2901695252857874,46.56084656084656,-2726.4599999999937
3.0,15,4,long,vwap,180,226,2465.759999999998,1.1153772726762272,46.017699115044245,-3357.3999999999933
3.0,15,4,long,vwap,250,243,2897.1799999999976,1.1189235562378654,46.50205761316872,-2192.819999999996
3.0,15,4,long,vwap_slope,0,223,7821.9800000000005,1.3672484186961944,49.775784753363226,-2259.859999999997
3.0,15,4,long,vwap_slope,90,95,3222.7000000000007,1.5253180238509738,48.421052631578945,-814.9200000000001
3.0,15,4,long,vwap_slope,130,168,5840.6799999999985,1.4495977953798427,49.404761904761905,-1476.1799999999985
3.0,15,4,long,vwap_slope,180,204,6461.539999999999,1.368499753631651,49.50980392156863,-1619.9199999999983
3.0,15,4,long,vwap_slope,250,217,6200.92,1.308812294881946,49.30875576036866,-1727.659999999998
3.0,15,4,short,none,0,389,3711.6399999999976,1.0832030917250626,39.588688946015424,-5540.159999999993
3.0,15,4,short,none,90,168,-26.820000000001528,0.9980349028222076,36.30952380952381,-2432.9400000000005
3.0,15,4,short,none,130,288,6600.879999999998,1.2499645930702392,39.58333333333333,-4073.919999999984
3.0,15,4,short,none,180,352,4630.519999999997,1.1217409685181137,38.63636363636363,-4578.719999999995
3.0,15,4,short,none,250,385,3728.5999999999967,1.0843600235844253,39.22077922077922,-5540.159999999993
3.0,15,4,short,vwap,0,221,6705.46,1.2790014720946936,44.79638009049774,-3704.6799999999876
3.0,15,4,short,vwap,90,91,35.6599999999993,1.0047629605686703,38.46153846153847,-1981.8600000000004
3.0,15,4,short,vwap,130,157,5540.319999999999,1.3980938584994589,43.94904458598726,-3309.999999999989
3.0,15,4,short,vwap,180,195,5438.699999999998,1.2696310030786917,43.58974358974359,-3274.939999999988
3.0,15,4,short,vwap,250,219,7086.939999999999,1.30000118528352,44.74885844748858,-3704.6799999999876
3.0,15,4,short,vwap_slope,0,220,12089.7,1.5208428471725595,45.45454545454545,-3608.679999999993
3.0,15,4,short,vwap_slope,90,91,-1090.3400000000006,0.8613797189301342,35.16483516483517,-2274.88
3.0,15,4,short,vwap_slope,130,157,9482.32,1.7042261052456458,44.5859872611465,-3132.9999999999945
3.0,15,4,short,vwap_slope,180,193,11190.679999999998,1.5895671396614957,44.559585492227974,-3575.719999999994
3.0,15,4,short,vwap_slope,250,218,12471.18,1.546956150284241,45.412844036697244,-3637.9399999999932
3.0,30,0,both,none,0,521,14146.46,1.2517100101741203,50.479846449136275,-4806.999999999984
3.0,30,0,both,none,90,122,2270.7199999999993,1.2814442061947668,46.72131147540984,-1789.379999999996
3.0,30,0,both,none,130,263,8911.88,1.451670320826073,50.19011406844106,-1957.7599999999948
3.0,30,0,both,none,180,399,7015.739999999996,1.1837702053870551,48.62155388471178,-3898.319999999985
3.0,30,0,both,none,250,488,11221.379999999996,1.222254836716262,49.795081967213115,-4232.519999999984
3.0,30,0,both,vwap,0,452,9218.019999999997,1.190095348551377,51.54867256637168,-4095.4999999999673
3.0,30,0,both,vwap,90,103,2190.7800000000007,1.3392371584834841,47.57281553398058,-1464.0799999999972
3.0,30,0,both,vwap,130,227,7047.019999999999,1.432374426478149,52.42290748898678,-1611.8799999999974
3.0,30,0,both,vwap,180,345,4601.699999999997,1.1428288536818223,50.14492753623189,-4376.819999999963
3.0,30,0,both,vwap,250,423,6211.979999999996,1.1428832328332557,50.82742316784869,-3492.2999999999683
3.0,30,0,both,vwap_slope,0,408,12212.579999999998,1.294379763678174,52.20588235294118,-3596.8799999999865
3.0,30,0,both,vwap_slope,90,84,-809.1600000000008,0.8747670725743046,39.285714285714285,-1950.1600000000003
3.0,30,0,both,vwap_slope,130,199,8197.739999999998,1.6216974592865496,52.76381909547738,-1982.6399999999921
3.0,30,0,both,vwap_slope,180,311,7544.359999999997,1.2773792296108053,50.80385852090033,-3262.6799999999876
3.0,30,0,both,vwap_slope,250,382,9334.319999999996,1.2520632345403904,51.832460732984295,-3596.8799999999865
3.0,30,0,long,none,0,365,7189.899999999998,1.213577668792571,54.794520547945204,-1958.659999999998
3.0,30,0,long,none,90,92,565.4199999999994,1.0965493453181887,48.91304347826087,-1320.1200000000001
3.0,30,0,long,none,130,192,2734.9199999999983,1.2005023335195455,52.604166666666664,-1220.3800000000006
3.0,30,0,long,none,180,291,3234.159999999997,1.13597546004016,52.92096219931272,-2667.8799999999783
3.0,30,0,long,none,250,345,3947.199999999997,1.1265912908835152,53.91304347826087,-1937.4199999999987
3.0,30,0,long,vwap,0,248,3495.9799999999987,1.1405396496136742,55.64516129032258,-2862.6399999999976
3.0,30,0,long,vwap,90,60,1565.5999999999995,1.4494046593870922,53.333333333333336,-965.6800000000001
3.0,30,0,long,vwap,130,134,3017.3399999999992,1.3182129772393154,54.47761194029851,-836.1800000000001
3.0,30,0,long,vwap,180,198,1883.9799999999982,1.1100546891155685,53.535353535353536,-2964.1999999999957
3.0,30,0,long,vwap,250,233,999.5799999999979,1.044194122011111,54.506437768240346,-3077.08
3.0,30,0,long,vwap_slope,0,218,3268.179999999998,1.1523448061113566,55.04587155963303,-3207.8999999999924
3.0,30,0,long,vwap_slope,90,48,58.97999999999956,1.0178483885610534,47.91666666666667,-631.96
3.0,30,0,long,vwap_slope,130,112,2729.619999999999,1.3605724521283342,54.46428571428571,-726.0399999999997
3.0,30,0,long,vwap_slope,180,174,2315.7399999999984,1.1599550749303742,53.44827586206896,-2561.2399999999952
3.0,30,0,long,vwap_slope,250,204,1522.5399999999981,1.0798193639572997,54.41176470588235,-2214.1799999999994
3.0,30,0,short,none,0,336,6449.359999999997,1.1668361925082336,43.154761904761905,-4471.5199999999895
3.0,30,0,short,none,90,81,291.5599999999993,1.0486947807933196,38.2716049382716,-1510.2400000000002
3.0,30,0,short,none,130,170,6047.199999999999,1.4747250814864121,45.294117647058826,-1590.859999999997
3.0,30,0,short,none,180,257,4412.319999999999,1.1729202672780359,41.63424124513619,-3583.5799999999954
3.0,30,0,short,none,250,317,7043.919999999998,1.2056322387369525,42.90220820189275,-4090.7599999999948
3.0,30,0,short,vwap,0,204,5722.039999999998,1.2422934126462553,46.568627450980394,-4584.299999999985
3.0,30,0,short,vwap,90,43,625.1799999999996,1.2101982355156276,39.53488372093023,-1568.5400000000002
3.0,30,0,short,vwap,130,93,4029.6800000000003,1.591184634434032,49.46236559139785,-2132.0999999999913
3.0,30,0,short,vwap,180,147,2717.7199999999984,1.179985032815221,45.57823129251701,-3661.1599999999817
3.0,30,0,short,vwap,250,190,5212.399999999998,1.249899558825926,46.31578947368421,-3951.319999999985
3.0,30,0,short,vwap_slope,0,190,8944.399999999998,1.4464770621685512,48.94736842105264,-3526.7599999999893
3.0,30,0,short,vwap_slope,90,36,-868.1400000000003,0.7249884374386235,27.77777777777778,-1823.2400000000002
3.0,30,0,short,vwap_slope,130,87,5468.120000000001,1.9736992994789724,50.57471264367817,-1518.4599999999937
3.0,30,0,short,vwap_slope,180,137,5228.619999999999,1.4110136715802184,47.44525547445255,-2847.7599999999948
3.0,30,0,short,vwap_slope,250,178,7811.779999999999,1.435030885166877,48.87640449438202,-3301.479999999994
3.0,30,1,both,none,0,521,13543.96,1.240056348892377,50.479846449136275,-4860.999999999984
3.0,30,1,both,none,90,122,2196.7199999999993,1.2703455744806535,46.72131147540984,-1816.879999999996
3.0,30,1,both,none,130,263,8778.38,1.4423373832981277,50.19011406844106,-1976.2599999999948
3.0,30,1,both,none,180,399,6479.239999999996,1.1689360992042381,48.62155388471178,-3947.319999999985
3.0,30,1,both,none,250,488,10634.879999999996,1.2097700491934562,49.795081967213115,-4285.019999999984
3.0,30,1,both,vwap,0,452,8660.519999999997,1.1779233767418396,51.54867256637168,-4194.499999999967
3.0,30,1,both,vwap,90,103,2145.279999999999,1.3298421269503504,47.57281553398058,-1491.0799999999972
3.0,30,1,both,vwap,130,227,6940.519999999999,1.4234239620484372,52.42290748898678,-1621.8799999999974
3.0,30,1,both,vwap,180,345,4101.199999999997,1.126717994066389,50.14492753623189,-4483.819999999963
3.0,30,1,both,vwap,250,423,5667.979999999996,1.1298449186198454,50.82742316784869,-3588.2999999999683
3.0,30,1,both,vwap_slope,0,408,11677.079999999998,1.2803802407358937,52.20588235294118,-3641.8799999999865
3.0,30,1,both,vwap_slope,90,84,-860.1600000000008,0.8678047685937966,39.285714285714285,-1991.6600000000003
3.0,30,1,both,vwap_slope,130,199,8104.239999999999,1.610900297450788,52.76381909547738,-2009.6399999999921
3.0,30,1,both,vwap_slope,180,311,7062.359999999997,1.2584368259925451,50.80385852090033,-3304.1799999999876
3.0,30,1,both,vwap_slope,250,382,8810.319999999996,1.2369278910203554,51.832460732984295,-3641.8799999999865
3.0,30,1,long,none,0,365,6947.899999999998,1.2055342399294757,54.794520547945204,-1965.159999999998
3.0,30,1,long,none,90,92,488.9199999999994,1.0828989891111573,48.91304347826087,-1331.6200000000001
3.0,30,1,long,none,130,192,2595.9199999999983,1.1892092036058728,52.604166666666664,-1263.8800000000006
3.0,30,1,long,none,180,291,3034.659999999997,1.1269632346911624,52.92096219931272,-2760.3799999999796
3.0,30,1,long,none,250,345,3713.199999999997,1.1185713701807625,53.91304347826087,-1944.419999999999
3.0,30,1,long,vwap,0,248,3344.9799999999987,1.133949759529711,55.64516129032258,-2871.1399999999976
3.0,30,1,long,vwap,90,60,1529.0999999999995,1.4358620611022115,53.333333333333336,-972.6800000000001
3.0,30,1,long,vwap,130,134,2934.8399999999992,1.3077758808008695,54.47761194029851,-842.1800000000001
3.0,30,1,long,vwap,180,198,1761.9799999999982,1.1024491556861082,53.535353535353536,-2985.699999999997
3.0,30,1,long,vwap,250,233,854.0799999999981,1.0376065455679064,54.506437768240346,-3106.58
3.0,30,1,long,vwap_slope,0,218,3134.679999999998,1.1455484556359237,55.04587155963303,-3230.8999999999924
3.0,30,1,long,vwap_slope,90,48,25.479999999999563,1.0076585512473704,47.91666666666667,-635.96
3.0,30,1,long,vwap_slope,130,112,2659.119999999999,1.349229864044212,54.46428571428571,-741.0399999999997
3.0,30,1,long,vwap_slope,180,174,2207.2399999999984,1.1517322543435249,53.44827586206896,-2580.2399999999952
3.0,30,1,long,vwap_slope,250,204,1394.0399999999984,1.0727756048972286,54.41176470588235,-2221.1799999999994
3.0,30,1,short,none,0,336,5991.859999999997,1.1543942050316367,43.154761904761905,-4503.0199999999895
3.0,30,1,short,none,90,81,265.0599999999993,1.04395688225539,38.2716049382716,-1530.2400000000002
3.0,30,1,short,none,130,170,5998.199999999999,1.4680491786393155,45.294117647058826,-1602.359999999997
3.0,30,1,short,none,180,257,3994.319999999999,1.1557999024865921,41.63424124513619,-3611.0799999999963
3.0,30,1,short,none,250,317,6597.919999999998,1.1918003345354666,42.90220820189275,-4108.759999999995
3.0,30,1,short,vwap,0,204,5315.539999999998,1.2242497572104891,46.568627450980394,-4630.299999999985
3.0,30,1,short,vwap,90,43,616.1799999999996,1.2056854066107208,39.53488372093023,-1581.5400000000002
3.0,30,1,short,vwap,130,93,4005.6800000000003,1.5842777918778028,49.46236559139785,-2158.0999999999913
3.0,30,1,short,vwap,180,147,2339.2199999999984,1.1542390315306401,45.57823129251701,-3713.159999999982
3.0,30,1,short,vwap,250,190,4813.899999999998,1.2298794039247443,46.31578947368421,-3996.319999999985
3.0,30,1,short,vwap_slope,0,190,8542.399999999998,1.4247777753467377,48.94736842105264,-3562.2599999999893
3.0,30,1,short,vwap_slope,90,36,-885.6400000000003,0.721474082786643,27.77777777777778,-1841.2400000000002
3.0,30,1,short,vwap_slope,130,87,5445.120000000001,1.9634277100119966,50.57471264367817,-1539.9599999999937
3.0,30,1,short,vwap_slope,180,137,4855.119999999999,1.3798915203735755,47.44525547445255,-2867.2599999999948
3.0,30,1,short,vwap_slope,250,178,7416.279999999999,1.4113222490535386,48.87640449438202,-3322.979999999994
3.0,30,2,both,none,0,521,13274.96,1.234380831951174,50.479846449136275,-4914.999999999984
3.0,30,2,both,none,90,122,2139.2199999999993,1.2614192665371313,46.72131147540984,-1844.3799999999967
3.0,30,2,both,none,130,263,8661.38,1.433938178170876,50.19011406844106,-1994.7599999999948
3.0,30,2,both,none,180,399,6276.239999999996,1.1628935600329093,48.62155388471178,-3996.319999999985
3.0,30,2,both,none,250,488,10381.879999999996,1.2039389629676194,49.795081967213115,-4337.519999999984
3.0,30,2,both,vwap,0,452,8420.019999999997,1.172331064790596,51.54867256637168,-4293.499999999967
3.0,30,2,both,vwap,90,103,2099.779999999999,1.3205790569713405,47.57281553398058,-1518.0799999999972
3.0,30,2,both,vwap,130,227,6834.019999999999,1.414574489123669,52.42290748898678,-1631.8799999999974
3.0,30,2,both,vwap,180,345,3917.699999999997,1.120502791646468,50.14492753623189,-4590.819999999963
3.0,30,2,both,vwap,250,423,5440.979999999996,1.1241441528596383,50.82742316784869,-3684.2999999999683
3.0,30,2,both,vwap_slope,0,408,11458.579999999998,1.274071008974187,52.20588235294118,-3686.8799999999865
3.0,30,2,both,vwap_slope,90,84,-911.1600000000008,0.8609391597377386,39.285714285714285,-2033.1600000000003
3.0,30,2,both,vwap_slope,130,199,8010.739999999998,1.600232578004295,52.76381909547738,-2036.6399999999921
3.0,30,2,both,vwap_slope,180,311,6897.359999999997,1.2512175969160524,50.80385852090033,-3345.6799999999876
3.0,30,2,both,vwap_slope,250,382,8603.319999999996,1.2304070256665431,51.832460732984295,-3686.8799999999865
3.0,30,2,long,none,0,365,6722.399999999998,1.198043253466729,54.794520547945204,-1971.659999999998
3.0,30,2,long,none,90,92,428.9199999999994,1.0722175078460692,48.91304347826087,-1364.8600000000006
3.0,30,2,long,none,130,192,2473.4199999999983,1.179241905772305,52.604166666666664,-1307.3800000000006
3.0,30,2,long,none,180,291,2851.659999999997,1.1187257690616716,52.92096219931272,-2852.879999999981
3.0,30,2,long,none,250,345,3495.699999999997,1.11114516690057,53.91304347826087,-1951.4199999999992
3.0,30,2,long,vwap,0,248,3193.9799999999987,1.1274106045858525,55.64516129032258,-2879.6399999999976
3.0,30,2,long,vwap,90,60,1492.5999999999995,1.4225073031545101,53.333333333333336,-979.6800000000001
3.0,30,2,long,vwap,130,134,2852.3399999999992,1.2974552462473175,54.47761194029851,-848.1800000000001
