or_minutes,offset_ticks,direction,bias,max_or_points,regime,target,trades,net,pf,win,maxdd,seg1,seg2,seg3,seg4,seg5,min_seg,n_pos,min_seg_trades
15,1,long,vwap_slope,130,none,rr2.5,703,15539.779999999995,1.3456379824598472,45.94594594594595,-2262.859999999997,1611.6199999999992,2026.139999999999,3236.159999999999,4845.299999999999,3820.5599999999995,1611.6199999999992,5,106
15,2,both,vwap_slope,200,adx,atr1.5,965,25210.89999999999,1.3222585671573874,44.55958549222797,-2652.1400000000003,1604.3199999999993,5069.939999999999,2319.3399999999983,6261.719999999999,8046.859999999999,1604.3199999999993,5,161
15,0,long,none,130,adx,atr2.0,790,11747.399999999994,1.2098348029188315,43.54430379746835,-3462.919999999982,1603.5999999999992,2837.8999999999987,1676.2399999999986,1888.4599999999982,3167.58,1603.5999999999992,5,108
15,0,long,none,130,adx,atr2.5,790,11740.399999999994,1.2097097672836756,43.54430379746835,-3462.919999999982,1603.5999999999992,2837.8999999999987,1669.2399999999986,1888.4599999999982,3167.58,1603.5999999999992,5,108
15,2,long,none,130,adx,atr2.5,789,11201.139999999994,1.1983175881653274,43.85297845373891,-3412.419999999982,1819.839999999999,2634.3999999999987,1629.2399999999986,1591.4599999999982,3009.58,1591.4599999999982,5,108
15,2,long,none,130,adx,atr2.0,789,11209.139999999994,1.1984592291684149,43.85297845373891,-3412.419999999982,1819.839999999999,2634.3999999999987,1637.2399999999986,1591.4599999999982,3009.58,1591.4599999999982,5,108
30,0,both,vwap_slope,200,none,rr1.0,1316,14582.15999999999,1.161965656371338,53.799392097264445,-3124.799999999996,1584.6799999999985,1985.2199999999978,2731.7999999999975,4714.499999999997,3565.959999999998,1584.6799999999985,5,221
60,2,both,vwap_slope,200,adx,atr2.5,690,11258.399999999994,1.2517244231986062,54.34782608695652,-1754.1199999999917,2124.7999999999993,2241.499999999999,1580.779999999999,3236.699999999999,2288.84,1580.779999999999,5,84
60,2,both,vwap_slope,200,adx,atr1.5,690,10823.899999999994,1.2420095203811727,54.34782608695652,-1754.1199999999917,2150.2999999999993,2241.499999999999,1580.779999999999,2777.699999999999,2287.84,1580.779999999999,5,84
60,2,both,vwap_slope,200,adx,atr2.0,690,11028.899999999994,1.2465930763709858,54.34782608695652,-1754.1199999999917,2124.7999999999993,2241.499999999999,1580.779999999999,3007.199999999999,2288.84,1580.779999999999,5,84
10,2,both,vwap_slope,130,adx,atr1.0,947,23095.71999999999,1.335068273744929,40.86589229144668,-2516.319999999996,1561.9399999999991,1663.1599999999985,4183.259999999998,6637.499999999999,7279.1,1561.9399999999991,5,135
30,1,both,vwap_slope,200,none,rr1.0,1316,14135.65999999999,1.155892138925558,53.64741641337386,-3136.799999999996,1554.1799999999985,1696.2199999999978,2641.2999999999975,4701.999999999997,3541.959999999998,1554.1799999999985,5,221
30,0,both,vwap_slope,200,none,rr2.0,1316,16666.15999999999,1.1709963576668547,48.70820668693009,-2887.5799999999963,2461.1799999999985,2249.7199999999975,3201.7999999999975,7203.499999999997,1549.959999999998,1549.959999999998,5,221
30,1,both,vwap_slope,200,none,rr1.5,1316,17131.15999999999,1.1775610751118513,49.69604863221885,-3038.4600000001265,2724.1799999999985,1799.219999999998,3533.7999999999975,7527.499999999998,1546.459999999998,1546.459999999998,5,221
15,2,both,vwap_slope,200,none,rr2.0,1500,23697.499999999996,1.2088437104355845,45.13333333333333,-3096.4400000000405,1543.239999999999,3356.4599999999973,3093.1399999999976,6664.799999999997,9039.859999999999,1543.239999999999,5,286
15,2,short,vwap_slope,130,adx,atr2.5,431,16453.559999999998,1.5095827281089431,43.1554524361949,-2227.5799999999963,1909.0199999999993,4196.98,1541.9599999999991,2488.7799999999997,4440.319999999999,1541.9599999999991,5,57
15,2,short,vwap_slope,130,adx,atr2.0,431,15601.559999999998,1.4831954608945035,43.1554524361949,-2227.5799999999963,1729.0199999999995,4196.98,1541.9599999999991,2212.7799999999997,4044.319999999999,1541.9599999999991,5,57
15,2,short,vwap_slope,130,adx,atr1.5,431,15565.559999999998,1.4820805059417808,43.1554524361949,-2227.5799999999963,1540.5199999999995,4370.48,1541.9599999999991,2565.7799999999997,3648.3199999999997,1540.5199999999995,5,57
15,2,short,vwap_slope,130,adx,atr1.0,431,15927.059999999998,1.499123161082642,43.851508120649655,-2227.5799999999963,1540.0199999999995,4258.98,1856.4599999999991,1815.279999999999,4831.32,1540.0199999999995,5,57
60,1,both,vwap_slope,200,adx,rr3.0,691,10982.159999999993,1.246508483341728,54.26917510853835,-1727.6199999999917,2140.059999999999,2339.499999999999,1538.779999999999,2821.199999999999,2338.84,1538.779999999999,5,84
15,0,long,vwap_slope,130,none,rr2.5,704,15646.539999999994,1.3499488044760408,45.88068181818182,-2250.359999999997,1537.8799999999992,2090.639999999999,3280.159999999999,4874.799999999999,3863.0599999999995,1537.8799999999992,5,106
15,1,long,none,130,adx,atr2.5,789,11201.139999999994,1.1987734089541855,43.59949302915083,-3529.919999999982,1534.339999999999,2736.3999999999987,1556.7399999999986,1739.9599999999982,3088.58,1534.339999999999,5,108
15,1,long,none,130,adx,atr2.0,789,11208.639999999994,1.1989065026006498,43.59949302915083,-3529.919999999982,1534.339999999999,2736.3999999999987,1564.2399999999986,1739.9599999999982,3088.58,1534.339999999999,5,108
10,1,both,vwap_slope,130,adx,atr2.0,948,24245.97999999999,1.3513638219882695,40.29535864978903,-2499.819999999996,1533.4399999999987,2090.6599999999985,4023.5199999999986,7192.999999999999,7222.099999999999,1533.4399999999987,5,135
15,0,both,vwap_slope,130,adx,rr1.5,864,15215.639999999992,1.2648798229079117,48.61111111111111,-1591.92,1527.999999999999,2789.999999999999,1811.9599999999987,2354.1199999999994,4459.88,1527.999999999999,5,113
15,1,long,none,130,none,rr2.5,1260,15387.599999999988,1.1837073118318082,44.44444444444444,-3734.759999999989,1526.1799999999987,4232.899999999998,2060.859999999998,4346.959999999998,3220.699999999998,1526.1799999999987,5,195
30,2,long,none,130,none,rr1.0,1003,13449.779999999992,1.2496337098997254,55.73280159521436,-1338.7399999999943,1548.199999999999,3102.759999999999,1522.6999999999985,4586.719999999999,2689.3999999999996,1522.6999999999985,5,115
10,1,short,vwap_slope,130,adx,atr2.5,478,16879.28,1.4644228144782836,40.1673640167364,-1871.299999999996,1518.3199999999997,2815.12,2429.1800000000003,4247.1,4501.0199999999995,1518.3199999999997,5,77
10,0,short,vwap_slope,130,adx,atr2.5,478,17176.779999999995,1.4758324334776245,39.9581589958159,-1854.299999999996,1509.3199999999995,2882.62,2501.1800000000003,4333.6,4558.5199999999995,1509.3199999999995,5,77
15,0,long,none,130,none,rr2.5,1262,16329.619999999988,1.196365671451543,44.45324881141046,-3701.259999999989,1505.1999999999985,4664.899999999998,2422.359999999998,4422.959999999998,3314.199999999998,1505.1999999999985,5,195
60,0,both,vwap_slope,200,adx,rr2.5,691,11107.159999999993,1.250615077753409,54.41389290882779,-1701.1199999999917,2274.559999999999,2302.999999999999,1503.779999999999,2815.199999999999,2388.84,1503.779999999999,5,84
60,2,both,vwap_slope,200,adx,rr3.0,690,10634.399999999994,1.2377725259418086,54.34782608695652,-1754.1199999999917,2104.2999999999993,2268.999999999999,1463.779999999999,2722.699999999999,2288.84,1463.779999999999,5,84
15,2,both,vwap_slope,200,none,atr1.0,1490,32328.399999999987,1.2808030966479502,43.69127516778524,-3165.9400000000896,1462.1399999999983,4383.319999999998,3192.2799999999975,8067.6799999999985,14040.24,1462.1399999999983,5,274
10,2,short,vwap_slope,130,adx,atr2.5,477,17004.019999999997,1.4672856462901347,40.67085953878407,-1888.299999999996,1457.3199999999997,2747.619999999999,2686.42,4323.600000000001,4443.5199999999995,1457.3199999999997,5,77
30,1,both,vwap_slope,200,none,rr2.0,1316,15517.15999999999,1.1582802558815648,48.55623100303952,-2899.0799999999963,2279.679999999999,2122.7199999999975,2968.7999999999975,6695.499999999997,1450.459999999998,1450.459999999998,5,221
15,2,short,vwap_slope,130,adx,rr3.0,431,13642.059999999998,1.4240541662936546,43.38747099767982,-2227.5799999999963,1446.5199999999995,3623.9799999999996,2100.459999999999,1636.279999999999,3261.8199999999997,1446.5199999999995,5,57
15,1,both,vwap_slope,130,none,rr1.5,1350,20702.499999999996,1.238347097847053,47.18518518518518,-1875.4999999999943,1437.659999999999,3047.9799999999977,2124.3599999999974,5449.1799999999985,8643.32,1437.659999999999,5,207
60,1,both,vwap_slope,200,adx,rr2.5,691,10700.659999999993,1.2401898594953538,54.26917510853835,-1727.6199999999917,2181.559999999999,2231.999999999999,1428.279999999999,2716.199999999999,2338.84,1428.279999999999,5,84
15,0,long,none,130,adx,atr1.5,790,11864.899999999994,1.2119336153660936,43.54430379746835,-3462.919999999982,1603.5999999999992,2837.8999999999987,1426.7399999999986,2255.459999999998,3167.58,1426.7399999999986,5,108
15,0,long,vwap_slope,130,none,rr3.0,704,15355.539999999995,1.341077629692679,45.45454545454545,-2250.359999999997,1578.8799999999992,1426.639999999999,3416.159999999999,5557.799999999999,3376.0599999999986,1426.639999999999,5,106
15,1,both,vwap_slope,200,adx,rr2.0,966,16540.159999999993,1.216600443096838,46.06625258799172,-2641.6400000000003,1415.8199999999993,3348.4399999999987,1943.5999999999983,3080.72,5680.859999999999,1415.8199999999993,5,161
15,0,long,vwap_slope,130,none,atr1.0,696,15987.459999999995,1.3570685796731152,45.40229885057471,-2250.359999999997,1826.7999999999993,1415.3199999999995,3339.3599999999988,5904.0,3446.0200000000004,1415.3199999999995,5,102
30,0,both,none,130,adx,atr2.5,855,16015.299999999996,1.267103475098717,46.31578947368421,-2463.5599999999795,1397.4599999999991,4041.8399999999983,1527.1199999999985,6313.7,2489.58,1397.4599999999991,5,83
15,1,short,vwap_slope,130,adx,atr2.5,432,16176.319999999996,1.5026583563123457,43.05555555555556,-2211.5799999999963,1392.5199999999995,4249.48,1589.2199999999991,2568.2799999999997,4481.819999999999,1392.5199999999995,5,57
15,2,long,none,130,adx,atr1.5,789,11328.639999999994,1.2005749916520332,43.85297845373891,-3412.419999999982,1819.839999999999,2634.3999999999987,1388.7399999999986,1959.4599999999982,3009.58,1388.7399999999986,5,108
10,2,both,vwap_slope,130,adx,atr1.5,947,25034.219999999998,1.3617903391816044,40.65469904963041,-2516.319999999996,1387.4399999999987,2290.6599999999985,4206.759999999998,7864.999999999998,7146.5999999999985,1387.4399999999987,5,135
15,2,both,vwap_slope,200,adx,rr3.0,965,22212.89999999999,1.2843645761536708,44.66321243523316,-2652.1400000000003,1383.3199999999988,4189.439999999999,2988.8399999999983,4888.719999999999,7368.359999999999,1383.3199999999988,5,161
15,0,short,vwap_slope,130,adx,atr2.5,432,16201.319999999996,1.5045329526599802,42.5925925925926,-2195.5799999999963,1379.0199999999995,4075.4799999999996,1662.2199999999991,2647.7799999999997,4523.319999999999,1379.0199999999995,5,57
10,0,both,vwap_slope,130,adx,atr1.0,948,23529.979999999992,1.3448748014000196,40.40084388185654,-2483.319999999996,1376.9399999999991,1906.6599999999985,4119.019999999999,6806.499999999999,7471.099999999999,1376.9399999999991,5,135
30,2,both,vwap_slope,200,adx,atr1.0,840,13537.899999999992,1.2002915774535527,48.92857142857142,-2596.5999999999917,2304.8999999999987,3255.0199999999986,1364.3999999999985,4344.199999999999,1936.9399999999994,1364.3999999999985,5,119
30,2,both,vwap_slope,200,none,rr1.5,1314,16807.139999999992,1.1737897070033554,49.69558599695586,-3170.9600000001265,2709.9199999999983,1573.219999999998,3636.2999999999975,7529.739999999998,1357.959999999998,1357.959999999998,5,221
60,2,both,vwap_slope,200,adx,rr2.5,690,10262.399999999994,1.2294550487310254,54.34782608695652,-1754.1199999999917,2056.7999999999993,2160.999999999999,1352.779999999999,2617.199999999999,2288.84,1352.779999999999,5,84
30,0,both,vwap_slope,200,adx,atr1.0,841,14324.159999999993,1.2133533517431208,48.87039239001189,-2540.5999999999917,2449.159999999999,3448.0199999999986,1348.3999999999985,4596.199999999999,2090.9400000000005,1348.3999999999985,5,119
30,0,long,none,130,none,rr3.0,1005,15187.299999999994,1.2529193312017053,50.24875621890548,-1902.9999999999943,1750.459999999999,5752.259999999998,1670.699999999999,4667.98,1345.899999999999,1345.899999999999,5,115
15,1,long,vwap_slope,130,none,rr3.0,703,15133.279999999995,1.334271505698171,45.519203413940254,-2262.859999999997,1643.6199999999992,1339.639999999999,3325.159999999999,5507.299999999999,3317.5599999999986,1339.639999999999,5,106
15,0,both,vwap_slope,130,none,rr1.5,1351,20801.25999999999,1.2409139815457169,47.07623982235381,-1860.4999999999984,1333.9199999999985,2916.4799999999977,2444.359999999998,5467.6799999999985,8638.82,1333.9199999999985,5,207
15,0,both,vwap_slope,200,adx,rr2.0,967,16644.419999999995,1.2187658625563629,45.81178903826267,-2631.1400000000003,1328.079999999999,3273.9399999999987,2033.0999999999983,3237.72,5699.359999999999,1328.079999999999,5,161
15,0,short,vwap_slope,130,adx,rr2.0,432,10912.819999999996,1.35357029921619,45.37037037037037,-2043.3799999999972,1322.0199999999995,2507.4799999999996,1443.7199999999991,1433.779999999999,3372.8199999999997,1322.0199999999995,5,57
15,1,long,vwap_slope,130,none,atr1.0,695,15536.199999999995,1.3446270285617952,45.32374100719424,-2262.859999999997,1765.039999999999,1320.8199999999995,3238.3599999999988,5799.0,3373.5200000000004,1320.8199999999995,5,102
10,2,both,vwap_slope,130,none,atr2.5,1465,34589.899999999994,1.3357561426856102,39.59044368600683,-3171.4999999999945,1315.7999999999984,1589.119999999998,5368.199999999998,11398.2,13136.839999999998,1315.7999999999984,5,234
15,1,long,none,130,adx,atr1.5,789,11327.139999999994,1.2010093822147847,43.59949302915083,-3529.919999999982,1534.339999999999,2736.3999999999987,1315.2399999999986,2107.459999999998,3088.58,1315.2399999999986,5,108
30,0,long,none,130,none,rr1.0,1005,13393.299999999994,1.2502692674803364,55.82089552238806,-1469.179999999993,1526.4599999999991,3275.759999999999,1314.6999999999985,4544.48,2731.8999999999996,1314.6999999999985,5,115
60,0,long,none,200,adx,atr1.0,626,13088.259999999997,1.3619663052791051,56.54952076677316,-1284.0399999999954,1309.699999999999,3269.619999999999,2571.5599999999995,1944.7999999999988,3110.540000000001,1309.699999999999,5,79
10,1,both,vwap_slope,130,adx,atr1.0,948,22901.979999999992,1.3331664250812771,40.50632911392405,-2499.819999999996,1304.4399999999991,1785.1599999999985,3986.5199999999986,6640.499999999999,7375.1,1304.4399999999991,5,135
30,1,long,none,130,none,rr1.0,1004,13182.539999999992,1.2445953543258872,55.67729083665338,-1476.679999999993,1477.699999999999,3138.759999999999,1300.6999999999985,4539.48,2725.8999999999996,1300.6999999999985,5,115
15,1,short,vwap_slope,130,adx,rr2.0,432,10944.319999999996,1.353914122713805,45.83333333333333,-2055.3799999999974,1401.0199999999995,2611.4799999999996,1426.7199999999991,1294.279999999999,3378.8199999999997,1294.279999999999,5,57
10,0,both,vwap_slope,130,none,atr2.5,1466,35867.15999999999,1.3525508934290005,39.42701227830832,-3126.4999999999945,1291.7999999999984,2035.619999999998,5508.959999999997,11691.199999999999,13481.839999999998,1291.7999999999984,5,234
15,2,both,vwap_slope,200,none,atr2.5,1490,34760.399999999994,1.3006166548704527,43.42281879194631,-3426.5800000001072,1282.1399999999985,4062.319999999998,3446.7799999999975,9220.679999999998,15266.74,1282.1399999999985,5,274
30,0,both,none,130,adx,atr2.0,855,15686.799999999996,1.2616247459103829,46.31578947368421,-2463.5599999999795,1280.9599999999991,4041.8399999999983,1527.1199999999985,6326.2,2265.08,1280.9599999999991,5,83
15,2,short,vwap_slope,130,adx,rr2.0,431,11219.059999999998,1.3616785871560455,45.93967517401392,-2067.3799999999974,1690.0199999999998,2599.4799999999996,1435.4599999999991,1278.279999999999,3384.8199999999997,1278.279999999999,5,57
10,1,short,vwap_slope,130,adx,atr2.0,478,15681.279999999995,1.431460595014836,40.1673640167364,-1871.299999999996,1274.8199999999997,2815.12,2429.1800000000003,3826.6000000000004,3967.0199999999995,1274.8199999999997,5,77
30,1,long,none,130,none,rr3.0,1004,14550.539999999994,1.2406023069184402,50.0,-1924.4999999999943,1575.199999999999,5614.759999999998,1557.199999999999,4530.98,1272.399999999999,1272.399999999999,5,115
10,0,short,vwap_slope,130,adx,atr2.0,478,15978.279999999995,1.4426314975907506,39.9581589958159,-1854.299999999996,1265.3199999999995,2882.62,2501.1800000000003,3913.1000000000004,4024.5199999999995,1265.3199999999995,5,77
30,0,both,vwap_slope,200,none,atr1.0,1305,18459.29999999999,1.1887840049089795,48.27586206896552,-3407.1600000000944,2541.819999999999,3352.5999999999976,3722.699999999998,7354.619999999997,1261.119999999998,1261.119999999998,5,212
30,1,both,none,130,adx,atr2.5,855,15420.799999999996,1.2554914558943888,46.19883040935672,-2533.0599999999795,1259.9599999999991,3935.8399999999983,1412.6199999999985,6160.7,2432.58,1259.9599999999991,5,83
15,2,long,none,200,none,atr1.0,1380,13890.299999999988,1.1341587443244543,44.20289855072464,-4208.01999999998,1259.4199999999987,3032.9999999999973,2105.2599999999975,4262.699999999998,3228.5199999999977,1259.4199999999987,5,252
30,2,both,vwap_slope,200,none,rr1.0,1314,12979.139999999992,1.1419740513743843,53.19634703196348,-3148.799999999996,1429.9199999999987,1257.2199999999978,2835.2999999999975,4485.239999999998,2971.459999999998,1257.2199999999978,5,221
30,0,long,none,130,none,rr2.5,1005,14286.799999999994,1.2383208313371503,50.34825870646766,-2037.9399999999769,1601.9599999999991,5560.759999999998,1694.699999999999,4173.98,1255.399999999999,1255.399999999999,5,115
