rr,or_minutes,offset_ticks,direction,bias,max_or_points,regime,trades,net,pf,win,maxdd,seg1,seg2,seg3,seg4,seg5,min_seg,n_pos,min_seg_trades
3.0,15,2,short,vwap_slope,200,none,723,18058.979999999996,1.3071017986026245,41.77040110650069,-3371.219999999994,91.55999999999938,2735.699999999999,1645.5999999999985,4607.719999999999,8978.4,91.55999999999938,5,131
1.25,30,1,both,vwap,130,none,1174,16004.73999999999,1.22648199888151,50.76660988074957,-3160.8599999999587,1400.0799999999986,4061.939999999998,89.25999999999817,8302.119999999999,2151.339999999999,89.25999999999817,5,134
2.0,30,0,short,vwap_slope,200,none,622,6311.719999999995,1.1273793878414287,44.69453376205787,-3999.999999999962,2089.7199999999993,1097.8399999999992,180.37999999999874,2855.5599999999995,88.21999999999912,88.21999999999912,5,97
1.0,60,2,both,vwap_slope,0,none,1297,20148.71999999999,1.2169535588673852,54.66461063993832,-2426.419999999982,84.77999999999895,2432.279999999998,5152.819999999998,5092.399999999998,7386.439999999999,84.77999999999895,5,253
1.5,30,2,short,vwap_slope,200,none,621,6198.9599999999955,1.1259825749061574,46.05475040257649,-3186.9999999999623,2177.46,624.839999999999,279.37999999999874,3032.5599999999995,84.71999999999912,84.71999999999912,5,97
1.0,60,2,long,vwap_slope,0,none,683,12838.079999999994,1.3088258005293163,57.83308931185944,-1961.3399999999965,84.43999999999926,1232.259999999999,4573.26,4954.359999999999,1993.7599999999993,84.43999999999926,5,126
1.5,60,1,both,vwap_slope,130,none,726,5991.259999999995,1.1528841305452862,51.652892561983464,-1583.4400000000005,1630.4399999999991,2072.859999999999,83.99999999999886,1894.7399999999989,309.21999999999935,83.99999999999886,5,72
2.0,15,0,both,vwap,0,none,1634,18982.33999999999,1.1438231917145023,44.063647490820074,-4760.080000000107,82.63999999999817,3350.5399999999972,2284.579999999997,5561.039999999997,7703.539999999997,82.63999999999817,5,314
2.0,15,1,long,vwap,200,adx,527,5905.019999999997,1.139959564740264,45.920303605313094,-2905.4199999999973,841.5199999999995,880.2599999999991,2042.1999999999994,1090.6799999999992,82.09999999999923,82.09999999999923,5,85
3.0,60,1,both,vwap_slope,0,adx,830,14607.299999999994,1.2222387550138483,54.33734939759036,-2623.299999999997,81.87999999999897,3573.499999999999,1248.9799999999987,2558.4,6951.66,81.87999999999897,5,141
1.25,15,2,long,none,0,adx,905,9839.299999999996,1.1463173003370295,51.049723756906076,-2858.779999999996,171.4799999999991,2015.8599999999988,819.3799999999985,80.29999999999859,5571.0999999999985,80.29999999999859,5,160
3.0,30,1,long,vwap,0,none,854,15494.539999999994,1.2386394544412282,52.10772833723654,-2871.1400000000103,79.47999999999922,4195.499999999999,3860.919999999999,4031.9199999999983,3326.7199999999984,79.47999999999922,5,167
1.25,15,1,long,vwap,0,none,872,8203.719999999994,1.1329965614903128,50.68807339449541,-2742.8999999999924,645.9999999999993,964.5399999999989,3525.4399999999987,78.99999999999886,2988.7399999999984,78.99999999999886,5,169
1.0,60,2,short,vwap,0,none,658,9223.079999999994,1.1695752033671314,51.671732522796354,-3736.1199999999862,78.07999999999942,1929.0999999999985,2491.4599999999987,1448.1399999999994,3276.2999999999993,78.07999999999942,5,108
1.25,30,2,long,vwap_slope,130,none,560,11887.599999999995,1.3847313974427184,54.285714285714285,-1428.8399999999965,696.3999999999996,3400.9799999999996,78.03999999999905,5924.5,1787.6799999999994,78.03999999999905,5,68
3.0,15,0,long,none,0,adx,906,13568.059999999996,1.184079325248061,44.03973509933775,-4243.039999999989,76.23999999999887,4667.859999999999,230.87999999999852,840.2999999999981,7327.1,76.23999999999887,5,160
3.0,15,0,long,vwap,0,adx,537,10505.119999999995,1.2371879337859237,44.6927374301676,-2211.8399999999965,72.53999999999922,2494.279999999999,2152.7000000000007,1916.9399999999994,2751.9000000000015,72.53999999999922,5,90
1.5,15,2,long,none,200,none,1391,8529.65999999999,1.0863918937067931,47.375988497483824,-3773.019999999998,72.27999999999889,1261.6199999999983,131.59999999999764,1648.779999999998,5415.379999999997,72.27999999999889,5,263
1.25,30,0,long,vwap,130,none,662,12905.619999999995,1.3473547935619312,54.68277945619335,-2017.5799999999963,1415.1199999999992,4197.32,71.95999999999891,5023.199999999999,2198.0200000000004,71.95999999999891,5,77
3.0,15,0,both,none,130,none,1622,28108.719999999987,1.242487338064827,41.738594327990135,-2946.5999999999967,69.1799999999983,5963.919999999996,7618.099999999997,7298.739999999998,7158.78,69.1799999999983,5,253
3.0,60,2,long,none,130,none,693,9292.179999999995,1.2736566141333892,54.83405483405483,-1388.3799999999865,1240.8199999999993,3421.8199999999997,2328.4400000000005,2233.2199999999993,67.87999999999978,67.87999999999978,5,63
2.5,60,2,long,none,130,none,693,10062.179999999995,1.298593058948373,55.12265512265512,-1388.3799999999865,1193.3199999999993,3277.8199999999997,2858.4400000000005,2664.7199999999993,67.87999999999978,67.87999999999978,5,63
3.0,30,0,long,vwap,0,none,854,15881.539999999994,1.2453886700142183,52.459016393442624,-2862.6400000000103,65.97999999999922,4306.499999999999,3959.419999999999,4117.919999999998,3431.7199999999984,65.97999999999922,5,167
2.0,60,2,long,none,200,none,987,15434.119999999992,1.2817493074979345,55.62310030395137,-3272.179999999993,1379.2999999999988,4429.799999999999,5706.439999999999,3853.3599999999988,65.21999999999866,65.21999999999866,5,147
2.5,15,0,both,vwap_slope,200,none,1503,28935.77999999999,1.2536071989373239,44.04524284763806,-3071.9400000000896,60.49999999999886,3944.9599999999973,4636.899999999998,8251.559999999998,12041.86,60.49999999999886,5,286
1.5,15,0,both,vwap,200,none,1597,8105.719999999988,1.067115109784108,46.14902943018159,-3006.3799999999983,59.359999999998706,996.7599999999975,605.059999999997,3698.239999999999,2746.2999999999975,59.359999999998706,5,305
1.25,30,1,long,none,200,none,1222,14256.21999999999,1.1747117900451602,52.94599018003273,-2453.45999999999,56.8199999999988,1950.7799999999982,2481.999999999998,4734.2599999999975,5032.359999999998,56.8199999999988,5,211
3.0,15,1,long,vwap,0,adx,536,10223.859999999995,1.2296410865514373,44.776119402985074,-2224.8399999999965,56.77999999999929,2437.279999999999,2110.7000000000003,1814.9399999999991,2698.9000000000015,56.77999999999929,5,90
1.25,30,2,long,none,200,none,1221,13938.95999999999,1.1704904718804274,52.907452907452914,-2384.5399999999972,54.8199999999988,1884.7799999999982,2653.499999999998,4440.999999999998,4904.859999999998,54.8199999999988,5,211
1.0,15,0,long,vwap,130,none,783,6075.079999999996,1.1386945035235931,53.76756066411239,-2249.5999999999995,1145.4599999999996,54.67999999999921,817.2999999999989,1269.4399999999987,2788.199999999999,54.67999999999921,5,120
1.25,30,0,both,vwap_slope,130,adx,666,12814.659999999994,1.3131669484388644,52.4024024024024,-1752.399999999987,1769.539999999999,2715.0,52.299999999999045,5261.139999999999,3354.380000000001,52.299999999999045,5,63
2.0,15,0,long,none,0,adx,906,12156.059999999994,1.1693555465339542,45.80573951434879,-4096.039999999989,238.739999999999,3978.3599999999988,730.3799999999985,52.29999999999836,6335.0999999999985,52.29999999999836,5,160
2.5,60,1,long,none,200,none,988,16305.379999999994,1.2974057990681684,55.56680161943321,-3250.680000000002,1474.7999999999988,4756.0599999999995,5821.439999999999,4200.859999999999,52.21999999999866,52.21999999999866,5,147
3.0,60,1,long,none,200,none,988,15551.379999999994,1.2823373790232684,55.364372469635626,-3250.679999999993,1521.7999999999988,4902.5599999999995,5300.439999999999,3774.3599999999988,52.21999999999866,52.21999999999866,5,147
3.0,15,1,short,none,130,none,1193,20756.679999999993,1.2418591925970863,39.983235540653816,-3941.4200000000856,51.99999999999852,7455.9,3078.7999999999993,4018.1399999999976,6151.839999999998,51.99999999999852,5,184
2.0,30,1,short,vwap_slope,200,none,622,5651.719999999995,1.1134005476883757,44.69453376205787,-4100.499999999963,1988.7199999999991,1043.3399999999988,107.37999999999874,2461.5599999999995,50.71999999999912,50.71999999999912,5,97
2.0,30,0,short,none,200,none,1121,10705.959999999994,1.1212003612703512,44.157002676181975,-4339.719999999972,1477.479999999999,5804.319999999998,128.65999999999804,3244.9199999999983,50.579999999998336,50.579999999998336,5,183
2.5,15,0,both,vwap,0,adx,1042,17091.41999999999,1.1891194845931883,43.953934740882914,-4235.640000000058,49.65999999999883,5925.379999999999,3291.9399999999982,3420.079999999998,4205.08,49.65999999999883,5,183
2.5,15,1,short,vwap,130,none,654,9983.039999999995,1.203834931732008,40.36697247706422,-2792.9399999999932,45.31999999999931,2244.5999999999985,682.4399999999987,3471.42,3539.26,45.31999999999931,5,101
1.0,30,0,short,vwap,200,none,662,6055.119999999995,1.1232693770327336,51.51057401812689,-2024.1199999999972,44.019999999999754,1401.0999999999988,1397.939999999999,3146.1800000000003,65.87999999999897,44.019999999999754,5,113
2.5,15,0,short,vwap,0,adx,505,6339.799999999997,1.136462043198272,42.37623762376238,-3628.379999999992,42.11999999999921,3118.6000000000004,1398.739999999999,1276.139999999999,1653.6799999999992,42.11999999999921,5,85
2.0,15,1,short,vwap_slope,200,none,724,13584.739999999994,1.2382172695306826,43.784530386740336,-3346.219999999994,41.559999999999434,2140.699999999999,948.3599999999985,3798.7199999999993,6655.4,41.559999999999434,5,131
3.0,60,2,both,vwap_slope,0,adx,829,14181.539999999997,1.215048679429082,54.40289505428226,-2637.7999999999975,41.11999999999921,3487.999999999999,1162.4799999999987,2448.9,6872.16,41.11999999999921,5,141
3.0,15,1,both,none,130,none,1622,27352.219999999987,1.234355933350641,41.738594327990135,-2960.5999999999967,40.1799999999983,5650.919999999996,7501.599999999997,7109.239999999998,7050.28,40.1799999999983,5,253
3.0,30,0,short,vwap,130,none,512,5929.119999999996,1.1681470339338742,41.796875,-3700.459999999976,430.9599999999996,907.1199999999992,1969.299999999999,2584.419999999999,37.319999999999595,37.319999999999595,5,57
1.25,30,2,both,vwap,130,none,1172,15530.219999999992,1.218404195326244,50.51194539249146,-3170.119999999959,1387.819999999999,4016.939999999998,35.75999999999817,8032.359999999999,2057.339999999999,35.75999999999817,5,134
1.5,15,1,long,vwap,0,none,872,7193.219999999995,1.1112925789784913,47.477064220183486,-2851.1199999999917,34.49999999999909,1349.5399999999986,2313.4399999999987,1283.9999999999989,2211.739999999998,34.49999999999909,5,169
1.0,30,1,short,vwap,200,none,662,5633.119999999995,1.1137618399257787,51.3595166163142,-2032.6199999999972,33.019999999999754,1060.0999999999988,1336.439999999999,3144.6800000000003,58.87999999999897,33.019999999999754,5,113
1.0,15,0,long,none,130,adx,790,2790.3999999999946,1.0588132884645949,53.291139240506325,-2727.920000000001,230.09999999999934,244.39999999999895,32.23999999999887,719.9599999999987,1392.579999999999,32.23999999999887,5,108
1.25,30,1,long,vwap,130,none,662,12782.119999999995,1.3416380189136645,54.229607250755286,-2027.0799999999963,1368.6199999999992,4166.82,31.95999999999891,5018.699999999999,2196.0200000000004,31.95999999999891,5,77
2.0,15,1,long,none,0,none,1424,16225.23999999999,1.152818486911208,45.78651685393258,-4244.199999999988,704.8199999999985,5152.899999999998,31.619999999997617,1952.3199999999981,8383.579999999998,31.619999999997617,5,282
1.0,60,1,short,vwap_slope,0,none,615,8196.899999999996,1.1613443571893103,51.38211382113821,-2551.139999999996,31.599999999999568,1422.5199999999988,626.5599999999988,711.0399999999988,5405.18,31.599999999999568,5,110
1.0,15,1,both,vwap,200,none,1596,8584.959999999988,1.07973767529367,53.258145363408524,-3375.3799999999865,30.09999999999883,758.7599999999982,540.5599999999977,3608.2399999999984,3647.2999999999975,30.09999999999883,5,305
1.25,15,1,long,none,0,adx,905,9614.299999999996,1.1433428464848105,50.93922651933702,-3030.279999999998,29.47999999999928,2031.8599999999988,637.3799999999985,162.7999999999986,5574.0999999999985,29.47999999999928,5,160
1.5,15,1,both,vwap_slope,200,adx,966,12219.159999999993,1.1649332190509614,48.24016563146998,-2669.6000000000004,28.31999999999914,2858.4399999999987,1023.0999999999983,1755.2199999999996,5165.859999999999,28.31999999999914,5,161
1.0,15,1,long,none,130,adx,789,2706.139999999995,1.0566860526009298,53.48542458808618,-2740.420000000001,261.8399999999994,137.89999999999895,27.239999999998872,719.9599999999987,1389.579999999999,27.239999999998872,5,108
1.5,15,0,both,vwap,200,adx,1017,5573.919999999991,1.068875185597441,46.80432645034415,-2755.8600000000006,23.379999999998915,1801.0999999999983,1464.6799999999985,1048.2799999999982,1110.9599999999984,23.379999999998915,5,171
3.0,15,1,long,none,0,adx,905,13060.299999999996,1.1761823642536622,44.088397790055254,-4296.53999999999,21.479999999998768,4576.359999999999,140.37999999999852,678.2999999999981,7243.6,21.479999999998768,5,160
1.5,15,1,short,vwap_slope,130,none,647,11532.219999999998,1.2659182420769082,46.52241112828439,-1866.0999999999967,21.039999999999452,2161.8399999999992,944.6999999999987,3033.879999999999,5370.76,21.039999999999452,5,101
1.25,60,0,both,vwap,0,none,1476,23872.25999999999,1.2196156436907466,53.794037940379404,-5167.520000000059,19.399999999998727,5726.639999999998,6964.999999999998,4711.7599999999975,6449.459999999997,19.399999999998727,5,289
2.0,15,1,both,vwap_slope,0,adx,990,15060.39999999999,1.1818172160153293,45.85858585858586,-4040.8599999999997,16.599999999999113,3909.959999999998,1491.8599999999983,3036.519999999999,5957.479999999999,16.599999999999113,5,171
1.5,15,1,long,vwap_slope,0,none,793,8928.679999999993,1.1551778674261828,47.793190416141236,-2452.379999999992,12.939999999999372,1303.0199999999993,1095.0399999999986,1856.5999999999985,4661.08,12.939999999999372,5,152
3.0,30,2,long,vwap,0,none,853,15017.279999999993,1.2303735150719488,52.05158264947245,-2879.6400000000085,11.479999999999166,4084.499999999999,3701.4199999999987,3998.1599999999985,3221.7199999999984,11.479999999999166,5,166
3.0,30,1,short,vwap,130,none,512,5229.119999999996,1.1469379772424173,41.6015625,-3778.9599999999778,64.45999999999958,855.6199999999992,1923.799999999999,2373.919999999999,11.319999999999595,11.319999999999595,5,57
2.0,15,1,long,none,0,adx,905,11097.799999999996,1.1531716826305038,45.74585635359116,-4137.539999999992,224.97999999999888,3917.3599999999988,647.3799999999985,10.799999999998363,5488.0999999999985,10.799999999998363,5,160
1.5,60,0,both,none,130,adx,611,5031.359999999995,1.1347852270316259,50.40916530278232,-2412.639999999982,9.439999999999372,3061.3999999999996,1171.2799999999993,197.51999999999884,953.2599999999995,9.439999999999372,5,51
2.5,15,0,long,vwap,0,adx,537,10751.619999999995,1.24482617911016,45.43761638733706,-2211.8399999999965,7.539999999999225,2806.7799999999993,1893.1999999999991,2143.9399999999996,2551.3999999999996,7.539999999999225,5,90
1.5,15,1,both,vwap,200,none,1596,7774.959999999988,1.064007950692796,46.17794486215539,-3022.3799999999983,6.599999999998772,1117.2599999999975,275.05999999999676,3668.739999999999,2707.2999999999975,6.599999999998772,5,305
3.0,30,0,short,vwap_slope,200,none,622,8223.219999999994,1.1638507461853862,43.89067524115756,-4297.499999999962,1873.7199999999991,2713.8399999999992,801.8799999999987,2828.0599999999995,5.719999999999118,5.719999999999118,5,97
2.5,60,2,both,vwap,200,adx,787,9930.619999999995,1.1851508241773607,52.98602287166455,-2334.6399999999867,5.0399999999992815,3040.179999999999,2567.679999999999,3359.4599999999996,847.1599999999993,5.0399999999992815,5,91
2.5,15,2,long,none,0,adx,905,12804.299999999996,1.1732066283395333,44.751381215469614,-4007.539999999988,3.9799999999987676,4475.359999999999,347.8799999999985,528.7999999999981,6878.0999999999985,3.9799999999987676,5,160
1.25,15,0,long,vwap,200,none,856,6111.059999999994,1.104201188335447,50.23364485981309,-2761.359999999986,963.9999999999995,157.01999999999884,3592.9399999999987,1.239999999998986,1395.8599999999988,1.239999999998986,5,161
1.0,60,2,short,vwap_slope,0,none,614,7310.639999999996,1.1425062133897328,51.14006514657981,-2569.619999999999,0.339999999999236,1200.0199999999988,579.5599999999988,138.03999999999883,5392.68,0.339999999999236,5,109
1.25,30,1,both,vwap_slope,130,adx,666,12694.159999999994,1.3081811423874097,52.4024024024024,-1771.899999999987,1747.539999999999,2693.5,0.29999999999881766,5246.639999999999,3346.380000000001,0.29999999999881766,5,63
