rr,or_minutes,offset_ticks,direction,bias,max_or_points,trades,net,pf,win,maxdd,seg1,seg2,seg3,seg4,min_seg,n_pos,min_seg_trades
1.25,60,0,long,none,0,319,6117.939999999998,1.2574013067935597,56.112852664576806,-2958.2999999999975,227.99999999999932,1949.3599999999997,1350.2599999999993,2590.3199999999997,227.99999999999932,4,75
2.5,15,0,both,vwap,0,470,13076.699999999997,1.271085648611704,47.02127659574468,-5198.079999999996,3133.459999999999,8562.360000000002,1155.899999999999,224.97999999999888,224.97999999999888,4,111
1.5,15,4,long,none,180,363,5998.379999999997,1.1954047926195217,50.413223140495866,-2098.5800000000004,223.71999999999912,3571.6000000000004,1588.8999999999992,614.1599999999992,223.71999999999912,4,85
3.0,15,0,both,none,180,470,6697.699999999996,1.1390593700897265,42.97872340425532,-3069.559999999985,1885.9999999999986,4232.860000000001,355.1799999999989,223.6599999999994,223.6599999999994,4,111
3.0,15,4,long,none,0,398,9025.48,1.2360117212485022,47.48743718592965,-2367.519999999995,220.7399999999992,5824.940000000001,2080.7199999999993,899.0799999999992,220.7399999999992,4,94
1.5,60,4,both,none,0,505,7885.299999999996,1.1633741687606496,51.08910891089109,-5557.49999999999,999.7799999999988,2261.7199999999993,216.47999999999956,4407.32,216.47999999999956,4,122
1.25,15,0,long,none,250,391,8587.659999999998,1.2615025481368873,53.452685421994886,-1725.3800000000003,215.4799999999991,3111.919999999999,3132.2199999999993,2128.039999999999,215.4799999999991,4,92
1.5,15,1,both,vwap,0,470,8361.699999999995,1.1793860409397574,49.57446808510638,-4824.579999999985,1749.959999999999,5940.360000000001,456.39999999999895,214.97999999999888,214.97999999999888,4,111
1.5,30,0,both,none,130,263,7995.879999999999,1.42235850302406,52.47148288973384,-1509.2599999999948,5139.700000000001,214.2999999999995,1688.0599999999993,953.8199999999997,214.2999999999995,4,32
1.0,30,0,short,vwap,250,190,5126.4,1.2785460227970442,54.736842105263165,-1773.8799999999974,2467.4799999999996,212.71999999999957,504.97999999999956,1941.22,212.71999999999957,4,47
1.25,15,1,long,none,250,391,8483.159999999998,1.2570017492633638,53.452685421994886,-1737.3800000000003,212.4799999999991,3041.419999999999,3115.2199999999993,2114.039999999999,212.4799999999991,4,92
1.0,15,0,long,none,250,391,7838.659999999998,1.255786527926613,57.033248081841435,-1937.0200000000004,208.97999999999934,2538.42,3209.7199999999993,1881.539999999999,208.97999999999934,4,92
2.5,15,1,long,none,130,300,5676.999999999997,1.2377534165798352,47.66666666666667,-1948.0799999999908,1605.6599999999992,2274.66,1588.0999999999992,208.57999999999947,208.57999999999947,4,58
1.25,15,2,long,none,250,391,8467.159999999998,1.255214204676296,53.452685421994886,-1750.3800000000003,207.4799999999991,3047.919999999999,3111.2199999999993,2100.539999999999,207.4799999999991,4,92
1.0,60,0,long,none,250,262,3328.1199999999976,1.188836574873158,55.72519083969466,-2487.0600000000004,207.19999999999948,855.1999999999994,710.9199999999995,1554.7999999999995,207.19999999999948,4,55
1.0,30,1,short,vwap,250,190,5129.4,1.2776379502401602,54.736842105263165,-1781.3799999999974,2475.9799999999996,205.21999999999957,505.97999999999956,1942.22,205.21999999999957,4,47
1.0,15,1,long,none,250,391,7839.159999999998,1.254507274363566,57.033248081841435,-1951.0200000000004,204.97999999999934,2551.92,3209.2199999999993,1873.039999999999,204.97999999999934,4,92
1.25,60,2,both,vwap_slope,180,215,5016.399999999998,1.359031836484631,54.418604651162795,-1732.1999999999935,2225.7199999999993,1321.4599999999996,1264.6599999999994,204.55999999999972,204.55999999999972,4,31
2.5,60,2,long,none,250,262,2990.119999999998,1.1654164121900912,54.961832061068705,-2922.959999999998,659.6999999999994,202.6999999999994,708.4199999999995,1419.2999999999995,202.6999999999994,4,55
3.0,60,2,long,none,250,262,3071.1199999999976,1.1698974127477269,54.961832061068705,-2922.959999999998,740.6999999999994,202.6999999999994,708.4199999999995,1419.2999999999995,202.6999999999994,4,55
2.0,60,2,long,none,250,262,2974.119999999998,1.164531276277472,54.961832061068705,-2922.959999999999,543.1999999999994,202.6999999999994,807.4199999999994,1420.7999999999995,202.6999999999994,4,55
1.5,30,1,both,none,130,263,7495.379999999999,1.3897096900990156,52.09125475285171,-1519.7599999999948,5151.200000000001,201.7999999999995,1672.0599999999993,470.3199999999997,201.7999999999995,4,32
3.0,30,1,long,none,180,291,3034.659999999997,1.1269632346911624,52.92096219931272,-2760.3799999999796,533.6199999999992,2073.4799999999996,201.5199999999993,226.0399999999995,201.5199999999993,4,54
1.25,60,1,long,none,0,319,5656.939999999998,1.237072954034935,56.112852664576806,-2975.6799999999957,199.99999999999932,1586.8599999999994,1313.2599999999993,2556.8199999999997,199.99999999999932,4,75
1.5,30,0,long,none,180,291,4076.1599999999976,1.1749075077688325,53.95189003436426,-2312.6199999999926,1004.1199999999992,2244.9799999999996,199.0199999999993,628.0399999999995,199.0199999999993,4,54
3.0,30,1,long,none,0,365,6947.899999999998,1.2055342399294757,54.794520547945204,-1965.159999999998,198.39999999999918,4840.9,721.3999999999992,1187.1999999999991,198.39999999999918,4,90
1.0,30,2,short,vwap,250,190,4875.9,1.2610730773308305,54.21052631578947,-1788.8799999999978,2227.9799999999996,197.71999999999957,506.97999999999956,1943.22,197.71999999999957,4,47
1.25,15,4,long,none,250,391,8341.159999999998,1.24888643286133,53.196930946291566,-1776.3800000000003,197.4799999999991,3061.919999999999,3098.7199999999993,1983.039999999999,197.4799999999991,4,92
3.0,15,0,short,vwap_slope,180,193,11386.179999999998,1.611562462066646,44.559585492227974,-3490.219999999994,1821.5199999999995,3745.2000000000007,197.25999999999954,5622.200000000001,197.25999999999954,4,45
3.0,30,2,both,vwap_slope,250,382,8603.319999999996,1.2304070256665431,51.832460732984295,-3686.8799999999865,2506.24,4590.719999999999,196.21999999999912,1310.1399999999992,196.21999999999912,4,89
3.0,30,1,long,none,250,345,3713.199999999997,1.1185713701807625,53.91304347826087,-1944.419999999999,193.6399999999992,1526.8599999999992,693.6199999999992,1299.0799999999992,193.6399999999992,4,83
1.5,15,2,short,none,130,288,6365.379999999997,1.2720194389341064,46.52777777777778,-2821.3199999999906,192.1399999999992,2783.6399999999994,583.7999999999993,2805.800000000001,192.1399999999992,4,55
3.0,15,1,long,none,250,391,6535.159999999999,1.1792864601022632,47.31457800511509,-2334.0600000000004,191.9799999999991,2305.420000000001,2266.7199999999993,1771.039999999999,191.9799999999991,4,92
1.0,15,0,long,vwap_slope,250,217,4173.919999999998,1.2432379826828015,57.14285714285714,-1742.1999999999935,414.05999999999955,1975.5199999999998,1594.5199999999995,189.81999999999948,189.81999999999948,4,52
1.0,60,4,long,vwap,0,232,3726.819999999998,1.2072442797927339,56.46551724137932,-2627.5,566.5599999999996,188.3599999999995,1209.5599999999995,1762.3399999999995,188.3599999999995,4,56
1.5,30,4,both,none,250,488,7770.379999999996,1.1543859969807788,51.02459016393443,-3553.8399999999856,4433.779999999999,187.43999999999892,706.1999999999989,2442.959999999999,187.43999999999892,4,119
1.0,15,0,long,none,130,300,4857.999999999998,1.2471796687853496,57.333333333333336,-1371.5800000000004,622.6599999999994,2226.66,1823.0999999999992,185.57999999999947,185.57999999999947,4,58
2.5,30,0,long,none,0,365,6505.899999999997,1.193259288084339,54.794520547945204,-1958.659999999998,184.89999999999918,4385.9,780.8999999999992,1154.1999999999991,184.89999999999918,4,90
2.0,15,4,long,none,180,363,4761.3799999999965,1.1480765271563917,47.93388429752066,-2250.7800000000007,223.71999999999912,2499.6000000000004,1853.3999999999992,184.65999999999917,184.65999999999917,4,85
1.0,60,1,long,none,250,262,3239.1199999999976,1.1829666040419489,55.72519083969466,-2499.56,183.69999999999948,830.1999999999994,682.4199999999995,1542.7999999999995,183.69999999999948,4,55
1.0,30,4,short,vwap,250,190,4707.4,1.2501224736163659,54.21052631578947,-1803.8799999999978,2240.9799999999996,182.71999999999957,338.47999999999956,1945.22,182.71999999999957,4,47
1.0,30,0,short,vwap_slope,0,190,8139.4,1.4615894137382308,56.315789473684205,-2078.139999999992,1980.9999999999995,2547.5,182.21999999999957,3428.6800000000003,182.21999999999957,4,43
1.0,15,1,long,vwap_slope,250,217,4174.419999999998,1.2420329651215372,57.14285714285714,-1751.1999999999935,413.05999999999955,1986.5200000000002,1593.0199999999995,181.81999999999948,181.81999999999948,4,52
1.0,30,1,short,vwap_slope,0,190,8145.4,1.4602331733567173,56.315789473684205,-2087.639999999992,1988.4999999999995,2542.5,181.71999999999957,3432.6800000000003,181.71999999999957,4,43
1.0,30,2,short,vwap_slope,0,190,7894.9,1.4412121388245889,55.78947368421052,-2097.139999999992,1739.4999999999995,2537.5,181.21999999999957,3436.6800000000003,181.21999999999957,4,43
1.25,30,0,both,vwap,250,423,6798.979999999996,1.1626655310271237,53.90070921985816,-2497.399999999998,3524.34,1024.059999999999,180.53999999999905,2070.039999999999,180.53999999999905,4,104
1.0,15,1,long,none,130,300,4864.999999999998,1.2460211826008156,57.333333333333336,-1382.0800000000004,622.6599999999994,2241.16,1821.0999999999992,180.07999999999947,180.07999999999947,4,58
2.5,30,0,long,none,250,345,3620.699999999997,1.1161200564709017,53.91304347826087,-1937.419999999999,179.6399999999992,1430.8599999999992,751.1199999999992,1259.0799999999992,179.6399999999992,4,83
1.0,15,0,short,vwap_slope,180,193,4704.1799999999985,1.3076404929384031,56.476683937823836,-2107.4999999999945,1343.5199999999995,2062.1999999999994,178.75999999999954,1119.6999999999996,178.75999999999954,4,45
1.25,60,4,both,vwap_slope,180,215,4706.399999999998,1.3335029287090008,54.418604651162795,-1924.1999999999935,2175.2199999999993,1130.4599999999996,1222.6599999999994,178.05999999999972,178.05999999999972,4,31
1.0,15,1,short,vwap_slope,180,193,4721.1799999999985,1.3071453293050097,56.476683937823836,-2117.9999999999945,1347.5199999999995,2073.1999999999994,177.25999999999954,1123.1999999999996,177.25999999999954,4,45
1.0,15,2,short,vwap_slope,180,193,4511.1799999999985,1.2919638396081585,56.476683937823836,-2128.4999999999945,1351.5199999999995,2084.1999999999994,175.75999999999954,899.6999999999996,175.75999999999954,4,45
1.5,15,2,both,vwap,0,470,8304.699999999995,1.177316806226404,49.57446808510638,-4862.079999999985,1747.959999999999,5946.860000000001,434.89999999999895,174.97999999999888,174.97999999999888,4,111
3.0,15,0,short,none,180,352,5677.019999999997,1.1521608262167062,38.63636363636363,-4459.219999999994,505.2199999999991,1851.0600000000006,173.11999999999944,3147.62,173.11999999999944,4,81
1.0,30,0,both,vwap_slope,180,311,7478.859999999997,1.307820659725652,56.91318327974276,-1996.4999999999945,2439.959999999999,4376.76,172.83999999999935,489.2999999999995,172.83999999999935,4,55
1.0,15,4,short,vwap_slope,180,193,4566.6799999999985,1.2929864384030956,56.476683937823836,-2149.4999999999945,1384.0199999999995,2106.2000000000003,172.75999999999954,903.6999999999996,172.75999999999954,4,45
1.5,15,0,short,none,130,288,6306.879999999997,1.2724947461563987,46.52777777777778,-2794.3199999999915,172.6399999999992,2758.6399999999994,581.7999999999993,2793.800000000001,172.6399999999992,4,55
3.0,15,0,long,none,180,363,5835.3799999999965,1.1817008206675192,46.83195592286501,-2388.3200000000006,171.21999999999912,2529.1000000000004,2374.3999999999996,760.6599999999992,171.21999999999912,4,85
1.25,60,2,long,none,0,319,5454.939999999998,1.227715183823069,56.112852664576806,-2993.6799999999957,170.99999999999932,1550.3599999999992,1276.2599999999993,2457.3199999999997,170.99999999999932,4,75
1.25,15,0,long,none,130,300,5256.499999999997,1.2480346913545295,53.333333333333336,-1326.2400000000002,527.6599999999993,2543.16,2015.5999999999992,170.07999999999947,170.07999999999947,4,58
2.0,15,0,long,none,130,300,5475.999999999997,1.2337553679213873,48.333333333333336,-1646.8999999999978,1158.6599999999992,2778.66,1369.5999999999992,169.07999999999947,169.07999999999947,4,58
2.5,30,0,long,none,180,291,2907.659999999997,1.1222482518305748,52.92096219931272,-2667.8799999999796,518.1199999999992,1967.9799999999993,253.0199999999993,168.5399999999995,168.5399999999995,4,54
1.5,15,1,short,none,130,288,6321.379999999997,1.2714499563284274,46.52777777777778,-2807.8199999999915,167.6399999999992,2771.1399999999994,582.7999999999993,2799.800000000001,167.6399999999992,4,55
1.0,60,0,long,none,0,319,7032.939999999998,1.2995657048223974,56.739811912225704,-2995.7999999999965,166.49999999999932,2247.8600000000006,1713.7599999999993,2904.8199999999997,166.49999999999932,4,75
1.5,30,2,both,none,130,263,7446.379999999999,1.3849603272254283,52.09125475285171,-1530.2599999999948,5162.700000000001,166.2999999999995,1656.0599999999993,461.3199999999997,166.2999999999995,4,32
3.0,15,1,both,none,180,470,6482.199999999996,1.1338749297291897,42.97872340425532,-3112.559999999985,1832.4999999999986,4195.860000000001,287.67999999999904,166.1599999999994,166.1599999999994,4,111
1.25,15,1,long,none,130,300,5163.499999999997,1.2421438653917398,53.333333333333336,-1332.7400000000002,528.1599999999993,2473.66,1998.0999999999992,163.57999999999947,163.57999999999947,4,58
2.5,15,2,long,none,130,300,5071.499999999997,1.2098877122466989,47.333333333333336,-1977.5799999999908,1115.6599999999992,2248.16,1545.0999999999992,162.57999999999947,162.57999999999947,4,58
2.5,15,1,both,vwap,0,470,12471.699999999997,1.2572956160905229,47.02127659574468,-5248.579999999989,3115.459999999999,8089.860000000002,1104.899999999999,161.47999999999888,161.47999999999888,4,111
1.0,15,0,short,vwap_slope,130,157,4486.819999999999,1.4261254741512763,57.961783439490446,-1725.2799999999952,1288.7199999999996,2001.1200000000003,161.1999999999996,1035.7799999999997,161.1999999999996,4,28
1.0,15,1,short,vwap_slope,130,157,4505.319999999999,1.4253174785987515,57.961783439490446,-1734.7799999999952,1293.2199999999996,2012.1200000000003,160.1999999999996,1039.7799999999997,160.1999999999996,4,28
1.0,60,2,long,none,250,262,3150.119999999998,1.1771487891919734,55.72519083969466,-2512.0600000000004,160.19999999999948,805.1999999999994,653.9199999999995,1530.7999999999995,160.19999999999948,4,55
1.0,15,0,long,vwap_slope,180,204,3767.039999999998,1.250928900014521,57.35294117647059,-1529.8400000000001,414.05999999999955,2329.74,863.4799999999996,159.75999999999954,159.75999999999954,4,48
1.0,30,1,both,vwap_slope,180,311,7463.359999999997,1.305773151274,56.91318327974276,-2007.9999999999945,2441.459999999999,4377.26,159.33999999999935,485.2999999999995,159.33999999999935,4,55
1.0,15,2,short,vwap_slope,130,157,4523.819999999999,1.4245191125658525,57.961783439490446,-1744.2799999999952,1297.7199999999996,2023.1200000000003,159.1999999999996,1043.7799999999997,159.1999999999996,4,28
1.0,15,4,short,vwap_slope,130,157,4585.319999999999,1.4261909276464746,57.961783439490446,-1763.2799999999952,1331.2199999999996,2045.1200000000003,157.1999999999996,1051.7799999999997,157.1999999999996,4,28
1.25,15,2,long,none,130,300,5157.999999999998,1.2404034377971251,53.333333333333336,-1340.7400000000002,527.1599999999993,2482.16,1992.0999999999992,156.57999999999947,156.57999999999947,4,58
2.0,15,1,long,none,130,300,5132.499999999997,1.2177352983599325,48.333333333333336,-1656.3999999999978,1148.6599999999992,2494.16,1336.0999999999992,153.57999999999947,153.57999999999947,4,58
1.0,15,1,long,vwap_slope,180,204,3767.039999999998,1.2495574658427226,57.35294117647059,-1540.8400000000001,413.05999999999955,2341.74,859.9799999999996,152.25999999999954,152.25999999999954,4,48
3.0,30,2,long,none,180,291,2851.659999999997,1.1187257690616716,52.92096219931272,-2852.879999999981,478.6199999999992,2029.9799999999993,150.0199999999993,193.0399999999995,150.0199999999993,4,54
1.0,15,2,long,vwap_slope,250,217,3909.4199999999983,1.223784686048188,56.68202764976959,-1760.1999999999935,146.55999999999955,1997.5200000000002,1591.5199999999995,173.81999999999948,146.55999999999955,4,52
3.0,15,2,long,none,250,391,5987.659999999999,1.1634122458069331,47.31457800511509,-2363.5600000000004,145.4799999999991,1922.9200000000008,2204.7199999999993,1714.539999999999,145.4799999999991,4,92
1.0,15,2,long,vwap_slope,180,204,3501.539999999998,1.2286776749398511,56.86274509803921,-1551.8400000000001,146.55999999999955,2353.74,856.4799999999996,144.75999999999954,144.75999999999954,4,48
1.0,60,1,long,none,0,319,6922.439999999998,1.2937080383145405,56.739811912225704,-3009.2999999999965,141.99999999999932,2216.8600000000006,1681.7599999999993,2881.8199999999997,141.99999999999932,4,75
2.5,15,4,long,none,0,398,8507.479999999996,1.223208958709066,47.73869346733669,-2367.519999999995,141.7399999999992,5371.9400000000005,2215.2199999999993,778.579999999999,141.7399999999992,4,94
3.0,30,2,long,none,0,365,6722.399999999998,1.198043253466729,54.794520547945204,-1971.659999999998,141.39999999999918,4789.4,661.8999999999992,1129.6999999999994,141.39999999999918,4,90
1.5,15,0,short,vwap,130,157,5881.819999999999,1.4885954900309177,50.318471337579616,-1739.819999999996,1420.2399999999996,2237.1000000000004,138.95999999999958,2085.5199999999995,138.95999999999958,4,27
2.0,15,2,long,none,130,300,4946.499999999997,1.2085529256014371,48.333333333333336,-1665.8999999999978,1138.6599999999992,2477.16,1192.5999999999992,138.07999999999947,138.07999999999947,4,58
1.25,60,0,long,none,250,262,3247.119999999998,1.1812482277737708,54.961832061068705,-2632.6400000000003,137.19999999999942,748.6999999999994,833.4199999999994,1527.7999999999995,137.19999999999942,4,55
3.0,30,2,long,none,250,345,3495.699999999997,1.11114516690057,53.91304347826087,-1951.4199999999992,137.1399999999992,1473.8599999999992,636.1199999999992,1248.5799999999992,137.1399999999992,4,83
1.5,15,1,short,vwap,130,157,5902.319999999999,1.4873029056605638,50.318471337579616,-1749.819999999996,1424.2399999999996,2248.6000000000004,136.45999999999958,2093.0199999999995,136.45999999999958,4,27
1.25,30,2,both,none,250,488,10299.379999999996,1.2130987919260905,53.48360655737705,-2934.3399999999856,4441.279999999999,136.43999999999892,1592.699999999999,4128.959999999999,136.43999999999892,4,119
2.5,30,1,long,none,0,365,6287.399999999997,1.185995189932582,54.794520547945204,-1965.159999999998,136.39999999999918,4333.4,721.3999999999992,1096.1999999999994,136.39999999999918,4,90
1.25,30,0,both,vwap_slope,180,311,8236.359999999997,1.3213426823996488,54.340836012861736,-1888.159999999998,2985.959999999999,4430.76,683.3399999999992,136.2999999999995,136.2999999999995,4,55
2.5,30,1,long,none,180,291,2732.159999999997,1.1143073264529821,52.92096219931272,-2760.379999999982,471.6199999999992,1923.9799999999993,201.5199999999993,135.0399999999995,135.0399999999995,4,54
1.5,15,2,short,vwap,130,157,5922.819999999999,1.4860260195532324,50.318471337579616,-1759.819999999996,1428.2399999999996,2260.1000000000004,133.95999999999958,2100.5199999999995,133.95999999999958,4,27
2.5,30,1,long,none,250,345,3410.699999999997,1.1089118206063575,53.91304347826087,-1944.4199999999992,131.6399999999992,1377.3599999999992,693.6199999999992,1208.0799999999992,131.6399999999992,4,83
1.5,30,1,long,none,180,291,3501.159999999997,1.1482826092480751,53.608247422680414,-2333.6199999999926,986.6199999999992,2217.9799999999996,165.5199999999993,131.0399999999995,131.0399999999995,4,54
1.5,15,4,short,vwap,130,157,5863.319999999999,1.476316276893381,50.318471337579616,-1779.819999999996,1460.7399999999996,2158.1000000000004,128.95999999999958,2115.5199999999995,128.95999999999958,4,27
2.0,15,4,both,none,130,388,10068.379999999997,1.3032949700361418,46.134020618556704,-2582.7199999999884,3176.42,5478.6399999999985,124.57999999999902,1288.7399999999993,124.57999999999902,4,74
1.25,30,1,both,vwap_slope,180,311,8193.859999999997,1.3182133456157341,54.340836012861736,-1895.659999999998,2981.459999999999,4432.26,655.8399999999992,124.29999999999951,124.29999999999951,4,55
1.5,15,4,both,vwap,0,470,8118.199999999995,1.1717915055235175,49.361702127659576,-4909.079999999985,1768.459999999999,5834.860000000001,391.89999999999895,122.97999999999888,122.97999999999888,4,111
1.5,30,0,short,none,0,336,3733.359999999998,1.0992461950875612,45.23809523809524,-3350.519999999991,1834.3799999999992,514.5799999999992,122.29999999999927,1262.0999999999997,122.29999999999927,4,80
2.5,15,4,short,none,180,352,4994.519999999999,1.1329235505682327,39.77272727272727,-4621.2199999999975,121.21999999999912,766.0600000000006,673.1199999999997,3434.12,121.21999999999912,4,81
1.25,15,0,both,vwap,250,462,8226.119999999995,1.1899027507102202,52.16450216450217,-4568.839999999986,2568.9400000000005,4204.34,1331.899999999999,120.93999999999892,120.93999999999892,4,109
2.5,60,4,long,none,250,262,2691.119999999998,1.1475551676000622,54.58015267175572,-2961.959999999999,584.6999999999994,119.69999999999939,630.4199999999995,1356.2999999999995,119.69999999999939,4,55
2.0,60,4,long,none,250,262,2689.119999999998,1.1474455068137723,54.58015267175572,-2961.959999999999,472.19999999999936,119.69999999999939,734.4199999999995,1362.7999999999995,119.69999999999939,4,55
3.0,60,4,long,none,250,262,2773.119999999998,1.1520512598379427,54.58015267175572,-2961.959999999999,666.6999999999994,119.69999999999939,630.4199999999995,1356.2999999999995,119.69999999999939,4,55
1.0,60,2,long,none,0,319,6811.939999999998,1.2878959237770655,56.739811912225704,-3022.7999999999975,117.49999999999935,2185.86,1649.7599999999993,2858.8199999999997,117.49999999999935,4,75
1.25,15,0,short,vwap,250,219,6121.439999999998,1.2946935859527764,52.96803652968036,-2720.3399999999965,2852.5599999999995,2381.24,117.3199999999995,770.3199999999995,117.3199999999995,4,49
1.25,15,0,short,vwap,0,221,5743.959999999998,1.2711850643219191,52.94117647058824,-2720.3399999999965,2443.8199999999997,2412.5,117.3199999999995,770.3199999999995,117.3199999999995,4,50
1.0,60,4,long,none,250,262,2613.119999999998,1.1456500946431314,55.343511450381676,-2611.6400000000003,113.19999999999953,396.19999999999936,596.9199999999995,1506.7999999999995,113.19999999999953,4,55
1.25,15,1,short,vwap,0,221,5555.459999999998,1.2610776090560816,52.94117647058824,-2730.8399999999965,2254.3199999999997,2419.5,112.8199999999995,768.8199999999995,112.8199999999995,4,50
1.25,15,1,short,vwap,250,219,5933.939999999998,1.284332516200504,52.96803652968036,-2730.8399999999965,2663.5599999999995,2388.74,112.8199999999995,768.8199999999995,112.8199999999995,4,49
1.25,30,2,both,vwap_slope,180,311,8076.859999999997,1.3122326821318007,54.340836012861736,-1903.159999999998,2974.959999999999,4349.26,639.8399999999992,112.79999999999951,112.79999999999951,4,55
1.5,30,1,short,none,0,336,3677.359999999998,1.097379562515425,45.23809523809524,-3369.019999999991,1828.3799999999992,494.57999999999925,112.79999999999927,1241.5999999999997,112.79999999999927,4,80
1.25,60,1,long,vwap,0,232,3400.819999999998,1.1882054619551377,55.603448275862064,-2544.5,502.0599999999996,112.35999999999946,1377.0599999999995,1409.3399999999995,112.35999999999946,4,56
1.25,60,4,long,none,0,319,5178.439999999998,1.2144917499349703,55.79937304075236,-3029.6799999999967,111.99999999999935,1476.3599999999992,1202.2599999999993,2387.8199999999997,111.99999999999935,4,75
1.25,15,2,short,vwap,250,219,5649.439999999998,1.2676640232421732,52.51141552511416,-2741.3399999999965,2367.5599999999995,2399.74,110.8199999999995,771.3199999999995,110.8199999999995,4,49
1.25,15,2,short,vwap,0,221,5269.959999999998,1.2449298667980404,52.488687782805435,-2741.3399999999965,1957.8199999999995,2430.0,110.8199999999995,771.3199999999995,110.8199999999995,4,50
1.25,60,0,both,none,0,505,7273.299999999996,1.1528990336204232,51.48514851485149,-5588.499999999991,110.77999999999884,1842.719999999999,355.4799999999991,4964.32,110.77999999999884,4,122
1.25,60,1,long,none,250,262,2813.119999999998,1.1563207455953655,54.961832061068705,-2651.6400000000003,110.19999999999942,393.19999999999936,801.4199999999994,1508.2999999999995,110.19999999999942,4,55
3.0,15,1,long,none,180,363,5620.8799999999965,1.1740489651281534,46.83195592286501,-2417.3200000000006,108.71999999999912,2483.1000000000004,2317.3999999999996,711.6599999999992,108.71999999999912,4,85
3.0,15,2,both,none,180,470,5952.199999999996,1.1222837363986515,42.97872340425532,-3155.559999999985,1795.4999999999986,3827.8600000000006,220.17999999999904,108.6599999999994,108.6599999999994,4,111
1.5,30,2,long,none,180,291,3377.659999999997,1.1423587227729448,53.608247422680414,-2354.6199999999926,969.1199999999992,2167.9799999999996,132.0199999999993,108.53999999999952,108.53999999999952,4,54
1.25,15,1,both,vwap,250,462,7945.119999999995,1.1825329726073721,52.16450216450217,-4589.839999999986,2377.4400000000005,4137.34,1325.899999999999,104.43999999999892,104.43999999999892,4,109
3.0,15,1,short,vwap_slope,180,193,11277.679999999998,1.602482653691392,44.559585492227974,-3515.219999999994,1805.5199999999995,3746.2000000000007,103.75999999999955,5622.200000000001,103.75999999999955,4,45
1.5,30,2,short,none,0,336,3526.859999999998,1.0930345066997,45.23809523809524,-3387.519999999991,1822.3799999999992,474.57999999999925,103.29999999999927,1126.5999999999997,103.29999999999927,4,80
3.0,15,0,short,vwap_slope,130,157,9627.82,1.7307155195706088,44.5859872611465,-3057.4999999999945,1259.7199999999996,4373.620000000001,101.69999999999959,3892.7800000000007,101.69999999999959,4,28
2.5,30,2,long,none,180,291,2556.659999999997,1.106443764238799,52.92096219931272,-2852.879999999983,425.1199999999992,1879.9799999999993,150.0199999999993,101.53999999999952,101.53999999999952,4,54
1.0,60,0,long,vwap_slope,0,209,3255.3399999999983,1.2009613034019715,56.45933014354066,-1942.339999999997,739.4799999999996,2192.78,99.49999999999966,223.57999999999947,99.49999999999966,4,48
1.0,30,0,both,vwap,250,423,6528.479999999996,1.1643483869213676,56.73758865248227,-2559.3399999999965,2833.34,2121.059999999999,98.03999999999917,1476.039999999999,98.03999999999917,4,104
1.25,15,2,both,vwap,250,462,7645.119999999995,1.1742446516050542,51.94805194805194,-4610.339999999986,2077.4399999999996,4152.84,1321.899999999999,92.93999999999892,92.93999999999892,4,109
1.25,30,4,both,vwap_slope,180,311,7760.359999999997,1.2972627811320436,53.69774919614147,-2059.3599999999915,2965.959999999999,4180.26,523.8399999999992,90.29999999999951,90.29999999999951,4,55
1.25,30,4,both,none,250,488,9558.379999999996,1.1956220710555925,53.07377049180327,-3056.8399999999856,4453.779999999999,89.43999999999892,929.6999999999989,4085.459999999999,89.43999999999892,4,119
2.0,15,0,short,none,180,352,4871.519999999997,1.1348370586017744,41.47727272727273,-4653.719999999996,843.2199999999991,542.5600000000006,89.11999999999922,3396.62,89.11999999999922,4,81
2.5,30,2,long,none,0,365,6068.899999999997,1.1787910122819576,54.794520547945204,-1971.659999999998,87.89999999999918,4280.9,661.8999999999992,1038.1999999999994,87.89999999999918,4,90
2.0,15,0,long,vwap_slope,0,223,6050.98,1.291481449367515,50.672645739910315,-2215.859999999997,651.8199999999995,2904.2800000000007,2408.0200000000004,86.85999999999945,86.85999999999945,4,52
1.5,15,0,long,none,130,300,5085.999999999997,1.2275053320164326,50.66666666666667,-1346.3799999999974,1053.6599999999992,3145.16,801.0999999999992,86.07999999999947,86.07999999999947,4,58
1.25,60,2,long,vwap,0,232,3231.319999999998,1.1781350539038085,55.603448275862064,-2559.5,480.5599999999996,85.85999999999946,1349.0599999999995,1315.8399999999995,85.85999999999946,4,56
2.5,30,2,long,none,250,345,3200.699999999997,1.1017656937662428,53.91304347826087,-1951.42,83.63999999999919,1323.8599999999992,636.1199999999992,1157.0799999999992,83.63999999999919,4,83
1.0,30,1,both,vwap,250,423,6491.479999999996,1.1627776933566234,56.73758865248227,-2568.8399999999965,2834.84,2110.559999999999,82.53999999999917,1463.539999999999,82.53999999999917,4,104
2.5,15,2,both,vwap,0,470,11614.699999999997,1.2377941793688005,46.808510638297875,-5314.579999999985,2410.959999999999,8067.360000000002,1053.899999999999,82.47999999999888,82.47999999999888,4,111
1.25,60,2,long,none,250,262,2638.119999999998,1.145943422112465,54.961832061068705,-2670.1400000000003,81.69999999999942,364.19999999999936,769.4199999999995,1422.7999999999995,81.69999999999942,4,55
2.0,15,1,short,none,180,352,4714.519999999997,1.129807067509851,41.47727272727273,-4685.2199999999975,712.7199999999991,535.5600000000006,79.61999999999922,3386.62,79.61999999999922,4,81
