rr,or_minutes,offset_ticks,direction,bias,max_or_points,regime,trades,net,pf,win,maxdd
1.0,30,1,long,vwap_slope,0,none,739,8531.139999999994,1.1611184241588681,56.021650879566984,-2823.8999999999924
1.0,30,1,long,vwap_slope,0,adx,463,4082.8799999999974,1.1114065303663343,56.371490280777536,-2736.1399999999976
1.0,30,1,long,vwap_slope,130,none,561,10521.859999999997,1.3577150806688492,56.86274509803921,-2023.8599999999806
1.0,30,1,long,vwap_slope,130,adx,340,8318.399999999998,1.4603527910382172,59.411764705882355,-1072.44
1.0,30,1,long,vwap_slope,200,none,694,8940.939999999995,1.1985476897385618,56.05187319884726,-2296.07999999998
1.0,30,1,long,vwap_slope,200,adx,431,5003.059999999996,1.1646304464284536,56.8445475638051,-1705.3400000000004
1.0,30,1,short,none,0,none,1203,6245.77999999999,1.0658868272128301,50.78969243557773,-3278.599999999999
1.0,30,1,short,none,0,adx,766,-2804.340000000006,0.9577388505275971,49.73890339425587,-3644.539999999979
1.0,30,1,short,none,130,none,902,5240.519999999994,1.0960025500436914,50.66518847006651,-3697.739999999999
1.0,30,1,short,none,130,adx,566,2451.1599999999958,1.0675456116681217,50.70671378091873,-2481.000000000002
1.0,30,1,short,none,200,none,1121,5184.959999999991,1.0638308401976124,50.490633363068696,-2957.0199999999513
1.0,30,1,short,none,200,adx,709,-954.1600000000057,0.9827678499833481,49.50634696755994,-3787.0600000000036
1.0,30,1,short,vwap,0,none,719,7427.439999999994,1.1262890428003862,51.599443671766345,-3148.2999999999993
1.0,30,1,short,vwap,0,adx,465,-1180.600000000004,0.9723758069535471,49.46236559139785,-3272.620000000001
1.0,30,1,short,vwap,130,none,512,4151.119999999996,1.1319429346616878,50.78125,-2433.92
1.0,30,1,short,vwap,130,adx,332,1675.819999999998,1.0755160290524604,49.6987951807229,-2114.9000000000005
1.0,30,1,short,vwap,200,none,662,5633.119999999995,1.1137618399257787,51.3595166163142,-2032.6199999999972
1.0,30,1,short,vwap,200,adx,429,-165.46000000000345,0.9953376550991895,49.417249417249415,-3052.659999999999
1.0,30,1,short,vwap_slope,0,none,679,7824.539999999996,1.1444643188157693,51.25184094256259,-3045.499999999999
1.0,30,1,short,vwap_slope,0,adx,448,263.9799999999959,1.0066789731009278,50.66964285714286,-2842.8200000000015
1.0,30,1,short,vwap_slope,130,none,492,2507.4199999999973,1.0811396611020716,49.59349593495935,-3933.88
1.0,30,1,short,vwap_slope,130,adx,326,2163.259999999997,1.1015679874395736,50.61349693251533,-2485.580000000001
1.0,30,1,short,vwap_slope,200,none,622,5194.719999999995,1.113808983397671,50.964630225080384,-3045.4999999999786
1.0,30,1,short,vwap_slope,200,adx,410,1068.0999999999965,1.0329966221789448,50.73170731707317,-2281.3799999999956
1.0,30,2,both,none,0,none,1828,19302.779999999988,1.136527040131047,53.774617067833695,-5295.2199999999675
1.0,30,2,both,none,0,adx,1160,6592.099999999991,1.0671371354998715,53.275862068965516,-6057.339999999933
1.0,30,2,both,none,130,none,1369,16177.93999999999,1.1999531323346595,53.688823959094236,-2395.599999999964
1.0,30,2,both,none,130,adx,854,9944.539999999995,1.1867700933161196,53.98126463700235,-1667.7800000000007
1.0,30,2,both,none,200,none,1697,12574.219999999987,1.103364048814203,53.388332351208014,-3861.8799999999983
1.0,30,2,both,none,200,adx,1070,4499.699999999992,1.0547653670911714,53.17757009345795,-3753.559999999981
1.0,30,2,both,vwap,0,none,1571,17161.959999999992,1.1428380714202007,53.9147040101846,-3841.199999999998
1.0,30,2,both,vwap,0,adx,999,7222.7399999999925,1.0864223795475385,53.753753753753756,-3639.7999999999956
1.0,30,2,both,vwap,130,none,1172,15111.719999999992,1.225326634244796,53.839590443686006,-3841.339999999969
1.0,30,2,both,vwap,130,adx,732,10295.819999999994,1.2335636040927882,54.78142076502732,-2444.979999999983
1.0,30,2,both,vwap,200,none,1458,14426.579999999989,1.1426573385083185,53.70370370370371,-3670.279999999995
1.0,30,2,both,vwap,200,adx,921,7780.959999999992,1.1141811317387906,53.96308360477742,-3199.659999999987
1.0,30,2,both,vwap_slope,0,none,1416,15175.659999999989,1.1406571475655922,53.31920903954802,-3602.320000000018
1.0,30,2,both,vwap_slope,0,adx,910,3854.099999999992,1.050371832237659,53.2967032967033,-3602.319999999996
1.0,30,2,both,vwap_slope,130,none,1051,12480.759999999993,1.2056644584350744,52.99714557564224,-4037.8399999999638
1.0,30,2,both,vwap_slope,130,adx,665,10056.899999999994,1.2539285205695003,54.736842105263165,-1833.899999999987
1.0,30,2,both,vwap_slope,200,none,1314,12979.139999999992,1.1419740513743843,53.19634703196348,-3148.7999999999956
1.0,30,2,both,vwap_slope,200,adx,840,5597.399999999993,1.0887467576532066,53.57142857142857,-2532.0999999999995
1.0,30,2,long,none,0,none,1304,16941.53999999999,1.1885709668069577,55.674846625766875,-2920.2000000000003
1.0,30,2,long,none,0,adx,837,12106.619999999992,1.1946195419778607,56.39187574671446,-2920.2000000000007
1.0,30,2,long,none,130,none,1003,13449.779999999993,1.2496337098997254,55.732801595214355,-1338.7399999999943
1.0,30,2,long,none,130,adx,626,9662.759999999995,1.2716161265785637,57.02875399361022,-1154.7600000000004
1.0,30,2,long,none,200,none,1221,12279.459999999988,1.1571659430486467,55.28255528255528,-2339.039999999998
1.0,30,2,long,none,200,adx,775,9008.499999999995,1.1723327873625555,56.25806451612904,-2044.2800000000002
1.0,30,2,long,vwap,0,none,853,10490.779999999993,1.1725633773718296,56.38921453692849,-2879.6399999999976
1.0,30,2,long,vwap,0,adx,535,9078.599999999997,1.2246746664502064,58.13084112149532,-2879.6399999999976
1.0,30,2,long,vwap,130,none,661,11691.359999999997,1.3327137059824583,56.88350983358548,-2000.3399999999801
1.0,30,2,long,vwap,130,adx,401,9273.259999999998,1.4309608302769263,59.85037406483791,-1116.8399999999965
1.0,30,2,long,vwap,200,none,797,9541.219999999994,1.1867613690637444,56.2107904642409,-2820.4999999999836
1.0,30,2,long,vwap,200,adx,493,8614.179999999997,1.2671646771884464,58.620689655172406,-1859.1599999999996
1.0,30,2,long,vwap_slope,0,none,738,8150.379999999995,1.1532019404423737,55.82655826558266,-3380.8999999999924
1.0,30,2,long,vwap_slope,0,adx,463,4299.879999999997,1.1175738425352468,56.587473002159825,-2743.1399999999976
1.0,30,2,long,vwap_slope,130,none,560,10753.599999999995,1.3667657114168852,56.785714285714285,-1992.1199999999808
1.0,30,2,long,vwap_slope,130,adx,340,8584.399999999998,1.478536006707219,59.705882352941174,-1077.94
1.0,30,2,long,vwap_slope,200,none,693,8576.179999999995,1.1894641916658713,55.84415584415584,-2266.33999999998
1.0,30,2,long,vwap_slope,200,adx,431,5231.059999999996,1.1726456629504212,57.076566125290014,-1715.3400000000004
1.0,30,2,short,none,0,none,1201,5373.759999999991,1.0562496885926733,50.37468776019983,-3444.8599999999974
1.0,30,2,short,none,0,adx,764,-3579.860000000005,0.9464918825908266,49.21465968586388,-4200.27999999992
1.0,30,2,short,none,130,none,900,4416.4999999999945,1.0799956384128313,50.11111111111111,-3732.7400000000007
1.0,30,2,short,none,130,adx,564,1715.1399999999958,1.0466715175685553,50.0,-2514.000000000002
1.0,30,2,short,none,200,none,1119,4329.439999999991,1.0528369290280188,50.04468275245755,-2999.5199999999513
1.0,30,2,short,none,200,adx,707,-1714.6800000000057,0.9693227232765366,48.939179632248944,-4089.560000000004
1.0,30,2,short,vwap,0,none,718,6671.179999999995,1.1123927193182552,50.974930362116986,-3174.18
1.0,30,2,short,vwap,0,adx,464,-1855.860000000004,0.9570075557507659,48.706896551724135,-3285.620000000001
1.0,30,2,short,vwap,130,none,511,3420.359999999996,1.1071325208823781,49.902152641878665,-2457.920000000001
1.0,30,2,short,vwap,130,adx,331,1022.5599999999974,1.0453186076813301,48.6404833836858,-2137.4000000000005
1.0,30,2,short,vwap,200,none,661,4885.359999999995,1.0976296039907478,50.68078668683812,-2041.1199999999972
1.0,30,2,short,vwap,200,adx,428,-833.2200000000039,0.9767923393161536,48.598130841121495,-3065.6600000000008
1.0,30,2,short,vwap_slope,0,none,678,7025.279999999996,1.1284542766712553,50.58997050147492,-3082.500000000001
1.0,30,2,short,vwap_slope,0,adx,447,-445.78000000000407,0.9888391102333778,49.88814317673378,-2878.8200000000015
1.0,30,2,short,vwap_slope,130,none,491,1727.159999999997,1.0550665104839851,48.676171079429736,-3965.3799999999965
1.0,30,2,short,vwap_slope,130,adx,325,1472.4999999999975,1.0679625003923132,49.53846153846154,-2508.580000000001
1.0,30,2,short,vwap_slope,200,none,621,4402.9599999999955,1.0953978514380007,50.24154589371981,-3082.499999999982
1.0,30,2,short,vwap_slope,200,adx,409,366.3399999999972,1.0111783767949658,49.877750611246945,-2304.38
1.0,60,0,both,none,0,none,1768,19918.679999999986,1.1526525131855447,53.619909502262445,-5524.340000000013
1.0,60,0,both,none,0,adx,1131,13097.05999999999,1.1442601000883157,54.19982316534041,-5348.919999999971
1.0,60,0,both,none,130,none,1010,6483.599999999993,1.1183608241663754,53.069306930693074,-2227.099999999986
1.0,60,0,both,none,130,adx,611,2611.3599999999956,1.0723440965548345,53.0278232405892,-2617.1399999999967
1.0,60,0,both,none,200,none,1485,15324.599999999988,1.1645619016958313,53.67003367003367,-5344.979999999994
1.0,60,0,both,none,200,adx,940,9948.399999999992,1.158262302697096,54.25531914893617,-3154.7999999999793
1.0,60,0,both,vwap,0,none,1476,22957.259999999987,1.2155270471786435,54.87804878048781,-5031.02000000004
1.0,60,0,both,vwap,0,adx,945,17275.199999999993,1.2363459950386384,55.97883597883598,-2764.4799999999964
1.0,60,0,both,vwap,130,none,833,6919.5799999999945,1.1557754554119721,54.621848739495796,-1479.4399999999932
1.0,60,0,both,vwap,130,adx,514,4551.139999999996,1.1565851114193861,55.447470817120625,-1479.439999999996
1.0,60,0,both,vwap,200,none,1235,16967.09999999999,1.2248982814145273,54.97975708502024,-4834.900000000011
1.0,60,0,both,vwap,200,adx,788,12119.879999999994,1.2383537850247837,55.964467005076145,-1726.8599999999915
1.0,60,0,both,vwap_slope,0,none,1299,20822.23999999999,1.2250598960252992,55.042340261739795,-2518.12
1.0,60,0,both,vwap_slope,0,adx,831,15527.559999999994,1.2428091854778227,56.55836341756919,-2598.64
1.0,60,0,both,vwap_slope,130,none,726,5916.759999999996,1.1570018723173006,54.132231404958674,-1325.9399999999935
1.0,60,0,both,vwap_slope,130,adx,445,3310.199999999996,1.1327970422148725,55.28089887640449,-1747.979999999993
1.0,60,0,both,vwap_slope,200,none,1082,17188.319999999992,1.2715957930929864,55.17560073937153,-1856.1800000000476
1.0,60,0,both,vwap_slope,200,adx,691,13161.159999999996,1.3101302809400737,56.87409551374819,-1358.9599999999991
1.0,60,0,long,none,0,none,1142,16690.91999999999,1.2334645175873435,56.830122591943955,-2995.7999999999956
1.0,60,0,long,none,0,adx,735,14059.099999999995,1.283016399092357,58.0952380952381,-2847.2999999999997
1.0,60,0,long,none,130,none,695,7492.199999999995,1.231354847236384,57.122302158273385,-1360.8799999999865
1.0,60,0,long,none,130,adx,424,5561.239999999998,1.2658148467508032,58.25471698113207,-1405.999999999989
1.0,60,0,long,none,200,none,989,13777.639999999992,1.2587106342275338,57.22952477249748,-2757.179999999993
1.0,60,0,long,none,200,adx,626,12053.259999999995,1.3471019213014557,58.78594249201278,-1450.8800000000003
1.0,60,0,long,vwap,0,none,817,12689.419999999995,1.2402116382084578,57.16034271725826,-2688.400000000001
1.0,60,0,long,vwap,0,adx,525,9554.999999999996,1.2584645447777987,58.47619047619048,-2548.2400000000002
1.0,60,0,long,vwap,130,none,480,6333.2999999999965,1.2725526294725045,57.91666666666667,-1000.6999999999989
1.0,60,0,long,vwap,130,adx,297,4479.219999999998,1.2948057760402267,59.59595959595959,-1000.6999999999989
1.0,60,0,long,vwap,200,none,705,12195.799999999996,1.318567270098069,57.87234042553191,-2564.019999999995
1.0,60,0,long,vwap,200,adx,447,9208.219999999998,1.3631726204045442,59.50782997762863,-1586.8000000000002
1.0,60,0,long,vwap_slope,0,none,683,13011.579999999994,1.3143526981039173,58.41874084919473,-1942.3399999999965
1.0,60,0,long,vwap_slope,0,adx,424,11718.739999999996,1.4393260044477167,61.32075471698113,-1673.3600000000001
1.0,60,0,long,vwap_slope,130,none,397,7714.219999999998,1.4417045622416924,59.949622166246854,-663.72
1.0,60,0,long,vwap_slope,130,adx,236,5793.359999999999,1.55689962779538,63.13559322033898,-663.72
1.0,60,0,long,vwap_slope,200,none,592,13879.919999999995,1.4727032720927047,59.62837837837838,-1545.7999999999956
1.0,60,0,long,vwap_slope,200,adx,364,12263.639999999998,1.7025192677178793,63.18681318681318,-839.22
1.0,60,0,short,none,0,none,1007,7456.3199999999915,1.0917766663408999,49.652432969215496,-4567.979999999957
1.0,60,0,short,none,0,adx,651,3645.259999999995,1.0643723376564205,49.92319508448541,-5716.879999999982
1.0,60,0,short,none,130,none,581,-1013.4400000000028,0.9708921460723468,47.84853700516351,-6190.699999999989
1.0,60,0,short,none,130,adx,357,-1891.1800000000026,0.9177832902508347,47.61904761904761,-6287.139999999985
1.0,60,0,short,none,200,none,836,4000.3599999999933,1.069446812174736,48.803827751196174,-4723.899999999951
1.0,60,0,short,none,200,adx,538,379.879999999996,1.0094595213763071,48.51301115241636,-5819.279999999994
1.0,60,0,short,vwap,0,none,659,10267.839999999995,1.191240070000767,52.04855842185129,-3702.1199999999862
1.0,60,0,short,vwap,0,adx,420,7720.199999999997,1.213710798095033,52.85714285714286,-2156.119999999997
1.0,60,0,short,vwap,130,none,353,586.2799999999974,1.027676597158886,50.14164305949008,-2208.2600000000007
1.0,60,0,short,vwap,130,adx,217,71.91999999999837,1.0051848583680096,49.76958525345622,-2815.7000000000007
1.0,60,0,short,vwap,200,none,530,4771.299999999996,1.1283982630860576,51.132075471698116,-2847.2999999999956
1.0,60,0,short,vwap,200,adx,341,2911.659999999998,1.1142125747352052,51.31964809384164,-2567.3600000000006
1.0,60,0,short,vwap_slope,0,none,616,7810.659999999994,1.152769769397774,51.298701298701296,-2533.639999999999
1.0,60,0,short,vwap_slope,0,adx,407,3808.819999999998,1.1021808555160413,51.5970515970516,-3654.9200000000014
1.0,60,0,short,vwap_slope,130,none,329,-1797.460000000002,0.9111103858018738,47.11246200607903,-4518.039999999997
1.0,60,0,short,vwap_slope,130,adx,209,-2483.160000000001,0.8290291574978585,46.411483253588514,-5082.079999999996
1.0,60,0,short,vwap_slope,200,none,490,3308.399999999997,1.0975251993158723,49.795918367346935,-2575.880000000001
1.0,60,0,short,vwap_slope,200,adx,327,897.5199999999975,1.0359283067116183,49.84709480122324,-4536.799999999998
1.0,60,1,both,none,0,none,1767,19281.419999999987,1.1472577704066063,53.42388228636107,-5558.339999999991
1.0,60,1,both,none,0,adx,1131,12782.55999999999,1.1404205665483256,53.93457117595049,-5317.059999999972
1.0,60,1,both,none,130,none,1009,5952.339999999993,1.1079442189488589,52.82457879088206,-2250.599999999986
1.0,60,1,both,none,130,adx,611,2316.8599999999956,1.0637842974878977,52.700490998363335,-2648.6399999999994
1.0,60,1,both,none,200,none,1484,14642.33999999999,1.1563820597779557,53.4366576819407,-5373.4799999999905
1.0,60,1,both,none,200,adx,940,9552.899999999992,1.1511883595930832,53.93617021276596,-3191.7999999999793
1.0,60,1,both,vwap,0,none,1476,22475.259999999987,1.210328640430808,54.74254742547425,-5059.520000000033
1.0,60,1,both,vwap,0,adx,945,17089.699999999993,1.2332823442980234,55.87301587301587,-2777.4799999999964
1.0,60,1,both,vwap,130,none,833,6501.0799999999945,1.145396721736777,54.38175270108043,-1491.9399999999932
1.0,60,1,both,vwap,130,adx,514,4353.139999999996,1.1488573607306871,55.252918287937746,-1491.939999999997
1.0,60,1,both,vwap,200,none,1235,16425.09999999999,1.216535941715339,54.81781376518219,-4858.4
1.0,60,1,both,vwap,200,adx,788,11840.879999999994,1.2316834031136406,55.83756345177665,-1742.8599999999915
1.0,60,1,both,vwap_slope,0,none,1298,21237.97999999999,1.2303171282665253,54.930662557781204,-2395.9200000000274
1.0,60,1,both,vwap_slope,0,adx,830,15777.299999999996,1.2477673565765695,56.3855421686747,-2606.1399999999994
1.0,60,1,both,vwap_slope,130,none,726,5979.759999999996,1.1584025599728742,53.85674931129476,-1339.9399999999937
1.0,60,1,both,vwap_slope,130,adx,445,3135.699999999996,1.1250192371023702,54.831460674157306,-1789.9799999999955
1.0,60,1,both,vwap_slope,200,none,1082,17142.819999999992,1.2701704031464467,54.99075785582255,-1871.180000000044
1.0,60,1,both,vwap_slope,200,adx,691,12919.159999999996,1.3028401312705107,56.58465991316932,-1362.9599999999991
1.0,60,1,long,none,0,none,1141,16612.659999999993,1.2322927185865664,56.704645048203325,-3009.2999999999956
1.0,60,1,long,none,0,adx,735,13822.599999999995,1.2777747634234224,57.82312925170068,-2744.7999999999997
1.0,60,1,long,none,130,none,694,7444.439999999995,1.2296089168367657,56.9164265129683,-1385.3799999999865
1.0,60,1,long,none,130,adx,424,5295.239999999998,1.2514065308610673,57.78301886792453,-1427.499999999989
1.0,60,1,long,none,200,none,988,13614.879999999994,1.2550736975576782,57.08502024291497,-2774.179999999993
1.0,60,1,long,none,200,adx,626,11711.259999999995,1.3353653542720836,58.46645367412141,-1485.3800000000003
1.0,60,1,long,vwap,0,none,817,12412.419999999995,1.2344665499788623,56.91554467564259,-2595.400000000001
1.0,60,1,long,vwap,0,adx,525,9446.499999999996,1.2553828701936438,58.285714285714285,-2435.2400000000002
1.0,60,1,long,vwap,130,none,480,6051.7999999999965,1.2586796472402604,57.49999999999999,-1005.6999999999989
1.0,60,1,long,vwap,130,adx,297,4319.219999999998,1.2824673795896158,59.25925925925925,-1005.6999999999989
1.0,60,1,long,vwap,200,none,705,11824.799999999996,1.3071116575583468,57.58865248226951,-2578.019999999995
1.0,60,1,long,vwap,200,adx,447,8988.219999999998,1.3525735118176703,59.28411633109619,-1611.8000000000002
1.0,60,1,long,vwap_slope,0,none,683,13041.079999999994,1.314940009379798,58.12591508052709,-1951.8399999999965
1.0,60,1,long,vwap_slope,0,adx,424,11535.239999999996,1.4304781921710203,60.84905660377359,-1681.8600000000001
1.0,60,1,long,vwap_slope,130,none,397,7862.219999999998,1.4518610729877168,59.44584382871536,-666.72
1.0,60,1,long,vwap_slope,130,adx,236,5680.36,1.5423368271105398,62.28813559322034,-666.72
1.0,60,1,long,vwap_slope,200,none,592,13949.919999999995,1.4752979914030193,59.29054054054054,-1556.2999999999956
1.0,60,1,long,vwap_slope,200,adx,364,12104.639999999998,1.689383688030508,62.637362637362635,-842.22
